Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.000000,0.031369,2.531144,2.406764,0.531675,3.530926,4.531102,1.156190,0.156272,-0.593492,0.031619,1.906233,0.156071,-4.593997,-5.093472,-4.468659,-0.468470,-0.218620,-4.218545,-2.093541,6.903962,-0.218298,-1.905662,0.000000
0.004000,-1.263930,2.360800,2.360587,0.110469,6.235553,4.360669,-1.889113,-0.013770,0.611015,1.485794,2.610639,-2.264115,-5.639240,-3.388941,-3.263977,0.485616,-1.514465,-5.264528,-1.514421,7.109857,0.236231,-1.952523,0.000000
0.008000,-2.434680,2.690840,1.940380,-0.559332,7.940320,3.565316,-4.560097,-0.059506,1.565729,2.190061,2.815779,-4.309342,-6.184409,-1.184938,-1.684907,1.065667,-2.809694,-6.060077,-0.934579,7.691736,0.815076,-1.498561,0.000000
0.012000,-3.451360,3.048088,1.547879,-0.951457,8.548664,2.423011,-6.701325,-0.077096,2.423435,2.298652,2.423297,-5.701802,-6.076503,1.048400,-0.076400,1.298355,-3.826803,-6.077024,-0.451618,8.421322,0.923852,-1.015313,0.000000
0.016000,-3.849914,3.025612,1.525945,-0.849205,8.400309,1.275633,-7.849658,-0.224858,3.025688,2.025601,1.900613,-6.349457,-5.349342,2.775319,1.275471,1.650386,-4.224294,-5.474477,-0.224598,8.524270,0.025153,-1.035814,0.000000
0.020000,-3.843456,2.156152,1.781071,0.281203,7.906084,0.655785,-8.093917,-0.594261,3.530934,1.780878,1.406030,-6.219074,-4.218740,3.531087,2.031039,2.031087,-3.844032,-4.094270,-0.093736,7.781256,-1.969078,-1.905662,0.000000
0.024000,-3.235477,0.763833,2.514124,2.013868,7.639221,0.889116,-7.735460,-1.235732,3.764560,1.764353,1.389169,-5.486201,-2.861052,3.014632,2.014433,2.639141,-2.985673,-2.361008,-0.235443,6.138567,-4.736398,-3.674646,0.000000
0.028000,-2.349803,-0.849696,3.525392,4.026087,7.900817,1.775772,-6.974134,-1.974537,3.775878,2.150717,1.776030,-4.599935,-1.724813,1.525483,1.400770,3.525887,-1.724286,-0.848993,-0.724188,4.025900,-7.725155,-5.912235,0.000000
0.032000,-1.434607,-2.185234,4.440843,5.690271,8.440689,2.815615,-6.059486,-2.809505,3.565695,2.565408,2.565677,-3.684696,-1.059658,-0.184452,0.440647,4.190613,-0.684410,0.190399,-1.184736,2.190744,-9.934349,-7.871590,0.000000
0.036000,-0.644880,-2.645397,4.979955,6.230615,8.980562,3.480100,-5.269610,-3.270380,3.230212,2.729869,3.229805,-3.145267,-0.769760,-1.519977,-0.269632,4.479972,-0.269691,0.355158,-1.644561,1.353734,-10.769595,-8.832231,0.000000
