Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.000000,-1.605191,-1.105220,-1.355092,-0.480196,0.894692,2.019900,0.769894,-1.105154,0.519968,-0.730223,0.144957,0.770000,-0.105062,2.144828,2.395011,-0.605187,-0.355225,1.269949,-1.355290,0.769710,-2.729972,-0.167857,0.000000
0.004000,-3.951899,-3.576754,-3.826715,-2.076822,0.548204,0.548373,0.173236,-1.076682,0.673331,-2.201641,-0.076699,1.173375,1.673268,4.423358,5.048286,0.173209,1.548279,4.048479,0.173238,0.048394,-4.326689,0.860618,0.000000
0.008000,-5.838079,-5.587931,-5.963115,-3.338209,0.036831,-0.963200,-0.338002,-0.963084,0.786866,-3.588013,-0.338026,1.411833,3.286915,6.286986,7.162164,1.036879,3.287016,6.536958,1.662028,-0.588037,-5.712971,1.724375,0.000000
0.012000,-7.201834,-7.201671,-7.576843,-4.326639,-0.451747,-2.451795,-0.826846,-0.701604,0.798363,-4.451837,-0.451793,1.423316,4.673377,7.673392,8.673485,1.798313,4.548265,8.548408,2.923480,-1.201663,-6.577058,2.361146,0.000000
0.016000,-7.877993,-8.002882,-8.378101,-4.752763,-0.753024,-3.627901,-1.252984,-0.377950,0.872068,-5.003006,-0.502799,1.372253,5.497318,8.247290,9.372300,2.247226,5.372379,9.622373,3.747197,-1.627780,-6.877904,2.684553,0.000000
0.020000,-7.838298,-8.087983,-8.463200,-4.588273,-0.963120,-4.463287,-1.463174,-0.087998,1.036929,-5.088052,-0.588019,1.161892,5.787006,8.037114,9.162100,2.536975,5.537146,9.787080,4.286896,-1.838093,-6.587970,2.724728,0.000000
0.024000,-6.940453,-7.440223,-7.940528,-3.815289,-0.940325,-4.940556,-1.565230,0.059593,0.934686,-4.690350,-0.440248,0.809580,5.559820,7.059687,8.184870,2.559746,5.184635,9.184707,4.309691,-1.815288,-5.815331,2.497071,0.000000
0.028000,-5.605292,-6.230258,-6.855222,-2.605156,-0.605235,-5.105336,-1.480130,-0.105140,0.894857,-4.105108,-0.355028,0.394967,4.769939,5.645083,6.770060,2.395005,4.394987,7.895017,4.019819,-1.479969,-4.730415,2.082601,0.000000
0.032000,-3.821041,-4.821122,-5.446193,-1.195966,-0.196060,-5.071198,-1.445898,-0.321006,0.803906,-3.196034,-0.195923,0.053894,3.803963,3.929077,4.929038,1.928897,3.429085,6.179057,3.428985,-0.946161,-3.445975,1.616573,0.000000
0.036000,-1.900548,-3.150799,-3.900602,0.224548,0.224512,-4.775777,-1.275699,-0.775690,0.599421,-2.275512,-0.150584,-0.150603,2.724394,2.224444,3.099385,1.349399,2.349415,4.224581,2.599415,-0.275523,-2.150623,1.161928,0.000000
0.040000,-0.093758,-1.718577,-2.468861,1.406372,0.781095,-4.218743,-1.093662,-1.343682,0.281196,-1.468658,-0.093701,-0.218769,1.656238,0.656295,1.531219,0.656279,1.406209,2.281241,1.781243,0.406096,-0.968543,0.843878,0.000000
0.044000,1.400519,-0.599596,-1.349342,2.275606,1.275372,-3.724405,-0.974330,-1.974429,0.025590,-0.849343,-0.099369,-0.224388,0.900592,-0.599550,0.400634,0.025662,0.650468,0.775568,1.025604,1.025634,-0.099259,0.713310,0.000000
0.048000,2.457479,0.207500,-0.667684,2.707392,1.582348,-3.292761,-0.792614,-2.542711,-0.167603,-0.417567,-0.292688,-0.042613,0.207449,-1.292635,-0.417682,-0.417675,0.332424,-0.417525,0.457257,1.457241,0.582450,0.770224,0.000000
0.052000,2.911952,0.661973,-0.213149,2.536942,1.661752,-2.713079,-0.712953,-2.838184,-0.463039,-0.213128,-0.463128,0.286977,-0.088032,-1.712988,-0.838083,-0.713001,0.287029,-1.088008,0.036773,1.662064,1.037096,0.974446,0.000000
0.056000,2.849382,0.849375,0.099361,1.974339,1.474451,-2.400589,-0.775658,-2.900648,-0.525658,-0.150433,-0.650570,0.474371,-0.150534,-1.650669,-1.025545,-0.900513,0.599469,-1.400589,-0.025452,1.474556,1.474596,1.287140,0.000000
0.060000,2.372371,0.747073,0.122074,1.122091,1.122264,-2.002755,-0.752943,-2.502908,-0.627900,-0.252925,-0.752792,0.747278,-0.002882,-1.502811,-1.002807,-0.752734,0.872119,-1.377800,-0.002965,1.122344,1.747384,1.559659,0.000000
0.064000,1.707313,0.707239,0.207461,0.207264,0.457403,-1.667616,-0.667523,-1.917775,-0.667730,-0.292723,-0.917564,0.832302,0.207449,-1.292635,-1.042725,-0.542683,1.332513,-1.292597,0.207431,0.707207,1.957300,1.769907,0.000000
0.068000,1.088006,0.588189,0.463047,-0.786827,-0.161868,-1.411912,-0.662085,-0.911950,-0.536949,-0.161882,-0.911897,0.838166,0.213067,-1.286948,-1.161973,-0.286858,1.588069,-1.162075,0.463110,0.088091,2.338164,1.775933,0.000000
0.072000,0.497292,0.622138,0.997219,-1.377739,-0.878018,-1.127979,-0.752943,0.122057,-0.377837,0.122153,-0.877893,0.622186,0.247128,-1.377938,-1.502791,0.122090,1.497279,-1.127890,0.747129,-0.502729,2.747086,1.559659,0.000000
