Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.000000,2.406397,0.281044,2.156268,1.406184,-0.593936,0.406264,-0.093885,1.281394,0.531058,-0.468949,0.156068,-0.343810,2.281194,-0.218746,-0.343635,-2.218839,-1.968714,-0.093695,-2.718905,-0.218605,-1.093616,-0.531127
0.004000,1.622085,0.747064,2.497303,0.872231,-1.377882,-0.002711,-0.252761,2.247044,1.122327,-0.127792,-1.002690,-0.627887,3.122304,0.372172,-0.252872,-2.628059,-2.252862,-0.252823,-2.377748,-1.752646,0.247160,0.059995
0.008000,0.582260,1.207203,2.707378,-0.042607,-2.167815,-0.542771,-0.292722,3.207284,1.457284,-0.042714,-2.167625,-0.792517,3.832521,0.957407,-0.292688,-2.792678,-2.292622,-0.292605,-1.667649,-3.167499,1.832191,0.769608
0.012000,-0.610794,1.514453,2.764273,-0.860882,-2.860830,-0.985854,-0.360720,4.139196,1.514333,0.139292,-3.235906,-0.985949,4.264183,1.514233,-0.485773,-2.985650,-1.985935,-0.235738,-0.735875,-4.485662,3.389107,1.576409
0.016000,-1.684582,1.690374,2.815445,-1.684522,-3.434851,-1.434622,-0.434518,4.815533,1.440170,0.190508,-4.184642,-1.059651,4.440376,1.940375,-0.809865,-2.934868,-1.559712,-0.184729,0.190341,-5.434817,4.940311,2.377886
0.020000,-2.775747,1.724676,2.724548,-2.275698,-3.650763,-1.775713,-0.275642,5.099435,1.099507,0.224370,-5.025823,-1.150578,4.224545,2.224469,-1.025641,-2.775750,-1.025605,-0.150561,1.224308,-5.900515,6.224415,3.036907
0.024000,-3.480285,1.769759,2.519859,-2.605082,-3.730093,-1.855301,-0.105164,5.144949,0.644748,0.144795,-5.480024,-1.105114,3.770015,2.269925,-1.230286,-2.605207,-0.605207,-0.105165,2.019928,-5.855130,7.020006,3.457615
0.028000,-4.002764,1.747217,2.372066,-2.502798,-3.377973,-1.752974,0.247071,4.747104,0.122345,0.122362,-5.627912,-1.127988,2.997291,2.247197,-1.377989,-2.377957,-0.252934,-0.127863,2.497238,-5.252879,7.122366,3.559464
0.032000,-4.020141,1.730066,2.105096,-1.894813,-2.894882,-1.394828,0.605107,3.980058,-0.270069,0.230296,-5.519993,-1.270026,1.980206,1.855146,-1.395115,-2.144782,-0.019943,-0.269907,2.730027,-4.145071,6.730061,3.292527
0.036000,-3.622061,1.627650,1.877852,-0.997142,-1.997180,-0.872157,0.877743,2.877868,-0.497041,0.378018,-4.997117,-1.372249,0.877747,1.502869,-1.121970,-1.997091,-0.122257,-0.497128,2.502795,-2.747187,5.627832,2.690088
0.040000,-2.769823,1.605108,1.605159,0.105098,-0.894791,-0.144832,1.229978,1.730164,-0.519860,0.730180,-4.270032,-1.645031,-0.394807,0.855133,-0.895062,-1.769841,-0.395008,-0.769988,1.980101,-1.144870,3.979979,1.792755
0.044000,-1.752903,1.622259,1.497092,1.497024,0.247263,0.622288,1.247058,0.497162,-0.252954,1.122129,-3.377981,-1.752901,-1.627941,-0.002833,-0.502898,-1.502811,-0.752853,-1.252742,1.122115,0.497307,2.122136,0.684401
0.048000,-0.553925,1.571296,1.321019,2.696184,1.571177,1.321189,1.196141,-0.678869,0.071001,1.571220,-2.303886,-1.929108,-2.679002,-0.803981,-0.053793,-1.179075,-1.303928,-1.679117,0.320938,1.820995,0.196200,-0.491186
0.052000,0.616618,1.616379,1.116331,3.866376,2.616313,1.866599,0.866464,-1.633697,0.491531,1.991529,-1.258496,-2.008457,-3.633581,-1.633537,0.241615,-0.758430,-1.633662,-2.133559,-0.508643,2.866447,-1.383560,-1.570916
0.056000,1.582198,1.582567,0.832528,4.457551,3.582494,2.207356,0.457510,-2.292529,0.957293,2.457551,-0.292683,-2.042626,-4.417630,-2.292637,0.457391,-0.167664,-1.917557,-2.417647,-1.042761,3.457647,-2.667664,-2.480232
0.060000,2.212886,1.462999,0.588114,4.588089,4.088036,2.338107,-0.036844,-2.662048,1.337889,2.713207,0.588104,-1.911882,-4.912016,-2.786962,0.462956,0.462881,-1.786879,-2.661952,-1.286974,3.588279,-3.287092,-3.099312
0.064000,2.565550,1.190542,0.190184,4.190396,4.315549,2.065235,-0.434518,-2.809728,1.565269,2.940504,1.315189,-1.559751,-5.059678,-3.059693,0.440266,1.190335,-1.434606,-2.809609,-1.184781,3.190463,-3.434700,-3.372240
0.068000,2.258697,0.883782,-0.366649,3.258391,4.133688,1.633521,-0.866353,-2.616534,1.633728,3.008650,1.758490,-1.116410,-4.991510,-2.991510,0.258312,2.008351,-0.866563,-2.616557,-0.616393,2.383779,-2.866672,-3.304341
0.072000,1.758728,0.383460,-0.991486,1.883631,3.758742,1.008523,-1.116430,-2.366687,1.633728,2.883362,2.008482,-0.491497,-4.741485,-2.616505,0.133727,2.758657,-0.116432,-2.241434,0.133534,1.383712,-2.116330,-2.928899
0.076000,0.849621,-0.150674,-1.650663,0.224549,2.974421,0.224349,-1.150590,-2.025495,1.599498,2.474482,2.099322,0.224344,-4.150618,-1.900586,-0.025536,3.474686,0.724363,-1.775521,0.974538,0.349310,-1.025522,-2.337777
