Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.000000,-1.377888,-2.378251,-1.627979,1.371739,-1.502878,-1.429358,-2.128161,1.496687,1.621921,1.121949,-1.253118,-2.878110,-2.128161,1.496750,1.371965,-1.503137,2.746921,1.372409,4.121704,0.934250,0.000000
0.004000,-1.384337,-2.634465,-2.009448,1.615537,-2.009006,-1.592917,-2.509247,1.615602,1.865647,1.115671,-1.509545,-3.259457,-2.384425,1.490750,1.490495,-1.759416,2.990702,2.741064,4.365761,1.053002,0.000000
0.008000,-1.497200,-2.871750,-2.246837,1.878010,-2.497936,-1.748080,-2.746875,1.628119,1.878316,1.128227,-1.746944,-3.496718,-2.496982,1.378252,1.628311,-2.121895,2.877959,4.505397,4.503184,1.065746,0.000000
0.012000,-1.527834,-3.028031,-2.528136,2.096910,-2.778026,-1.803159,-2.778141,1.596826,1.972006,1.096838,-1.903234,-3.653291,-2.403115,1.221879,1.596971,-2.278334,2.596738,5.971350,4.346987,1.034465,0.000000
0.016000,-1.384337,-3.009542,-2.634252,2.365607,-2.758370,-1.750767,-2.634314,1.490428,1.990677,1.115671,-2.009299,-3.509205,-2.259408,0.990507,1.490495,-2.384534,2.240638,6.613516,3.865631,0.928167,0.000000
0.020000,-1.277923,-3.028031,-2.778332,2.721795,-2.028662,-1.611053,-2.403308,1.346896,1.972006,1.096838,-1.778139,-3.153314,-2.028065,0.722010,1.347054,-2.278334,1.722018,5.971350,3.346728,0.784506,0.000000
0.024000,-1.171510,-2.796910,-2.797086,2.953145,-0.672435,-1.468317,-2.046867,1.078189,1.953001,1.203015,-1.546980,-2.546713,-1.547103,0.578012,1.203211,-1.921896,1.202972,3.577825,2.703168,0.640555,0.000000
0.028000,-0.834533,-2.584279,-2.584396,3.165820,1.415956,-1.138512,-1.459420,0.790707,1.915659,1.290632,-0.959256,-1.834450,-0.959399,0.290766,1.165844,-1.459258,0.665632,-0.586520,1.915426,0.478067,0.000000
0.032000,-0.428226,-2.053361,-2.303097,3.196943,4.071899,-0.791579,-0.928254,0.446897,1.821969,1.571771,-0.303213,-0.803278,-0.303164,0.197017,1.196782,-0.803299,0.196789,-6.554117,1.072115,0.384513,0.000000
0.036000,-0.003377,-1.503073,-1.753306,3.247086,7.120951,-0.384865,-0.253260,-0.003311,1.746951,1.621993,0.496954,0.247106,0.496777,0.122018,1.247007,-0.003301,-0.128253,-13.877397,0.246826,0.309497,0.000000
0.040000,0.715722,-0.909202,-1.034278,2.965594,10.339531,0.123276,0.465508,-0.534465,1.590580,1.840626,1.340482,1.465590,1.340745,0.090519,1.215667,0.965535,-0.409474,-22.037437,-0.534157,0.278216,0.000000
0.044000,1.328407,-0.046791,-0.046759,2.578283,13.452463,0.591451,1.078336,-0.922087,1.328183,1.828071,2.203040,2.578412,2.328004,0.078144,1.328170,1.828171,-0.671975,-30.171532,-1.297118,0.265761,0.000000
0.048000,2.091039,0.965739,1.090787,2.090685,15.965904,1.111347,1.715809,-1.409430,1.090792,1.715615,2.965772,3.590853,3.090565,0.090519,1.465584,2.840569,-0.909375,-37.656974,-2.159203,0.278216,0.000000
0.052000,2.827873,1.953176,2.328046,1.328166,17.828258,1.562729,2.328270,-1.671877,0.578000,1.453037,3.453047,4.578320,3.953223,0.078144,1.453128,3.578245,-1.046794,-43.546733,-2.922163,0.265761,0.000000
0.056000,3.515532,3.015892,3.640774,0.390665,18.766806,2.025866,2.890703,-1.859221,0.015530,0.890761,3.890721,5.265608,4.640608,0.015520,1.390850,4.140723,-1.234416,-47.237562,-3.609278,0.203199,0.000000
0.060000,-2.803187,-1.178183,-2.803032,-0.428221,-6.677176,-1.088135,0.071914,2.446756,0.321938,-0.303122,-1.678314,-1.053026,-1.927968,-2.303075,0.447031,-1.678018,-0.303112,19.820068,2.197031,-0.740737,1.000000
0.064000,-2.278374,-0.903039,-1.903332,0.721955,-4.777968,-0.781504,0.471761,3.471928,0.846732,-0.278011,-1.278074,-1.152925,-1.653014,-1.528335,1.096735,-1.528257,0.221890,9.720558,2.471877,-0.465579,0.000000
0.068000,-1.440769,-0.440797,-0.815643,1.684354,-1.814909,-0.342212,1.059576,4.309341,1.059451,-0.315678,-0.690662,-0.940639,-1.315759,-0.690596,1.684563,-1.190579,0.434188,-2.188690,2.559737,-0.128149,0.000000
0.072000,-0.784551,-0.034465,0.090460,2.340709,1.214488,-0.049687,1.465676,4.590564,1.090792,-0.409299,-0.159401,-0.659192,-0.909558,-0.159228,2.215737,-0.909499,0.590753,-11.782251,2.340461,0.153091,0.000000
0.076000,-0.409684,0.215586,0.590852,2.465547,2.966280,0.131672,1.715809,4.465808,0.715701,-0.659322,0.215570,-0.534318,-0.659525,0.215767,2.590613,-0.784539,0.340590,-15.784433,1.965740,0.278216,0.000000
0.080000,-0.653146,0.221749,0.596799,2.096910,2.723044,-0.028192,1.596996,3.847032,0.096884,-1.278099,0.096715,-0.528074,-0.778311,0.096893,2.597041,-0.778179,-0.028273,-11.775765,1.346961,0.159463,0.000000
0.084000,-1.447218,-0.321935,0.052954,1.303268,-0.446398,-0.367065,1.053322,2.928257,-0.571946,-1.946826,-0.321930,-0.946883,-1.196973,-0.196728,2.303329,-1.196938,-0.571995,0.931325,0.553211,-0.259356,0.000000
0.088000,-2.715315,-1.090577,-0.965669,0.034477,-6.089969,-0.890991,0.159461,1.659413,-1.340799,-2.715726,-1.090589,-1.465591,-1.965764,-0.840594,1.909569,-1.840815,-1.215697,20.909803,-0.215756,-0.903225,0.000000
0.092000,-4.359085,-2.109271,-2.109618,-1.234313,-13.733483,-1.601314,-1.109233,0.390568,-1.859258,-3.484353,-2.234531,-2.359402,-2.859572,-1.359212,1.265490,-2.484374,-1.734317,44.767218,-0.859317,-1.671929,0.000000
0.096000,-5.877899,-3.127964,-3.377980,-2.503104,-22.003514,-2.144047,-2.378295,-0.753102,-2.127990,-4.253253,-3.253066,-3.128339,-3.753380,-1.753332,0.746771,-3.128251,-2.128282,68.371660,-1.378220,-2.440633,0.000000
0.100000,-7.078278,-4.077981,-4.327993,-3.328215,-29.204780,-2.588713,-3.453135,-1.577997,-2.203009,-4.578063,-4.203283,-3.828115,-4.203192,-1.953204,0.421718,-3.578170,-2.203160,86.546885,-1.703379,-3.015567,0.000000
0.104000,-7.359629,-4.484314,-4.859488,-3.859385,-33.985968,-2.608528,-4.234436,-1.859221,-1.859258,-4.734463,-4.609450,-4.234436,-4.359359,-1.609334,0.390780,-3.609331,-1.984480,95.264766,-1.734168,-3.296808,0.000000
0.108000,-6.846909,-4.471987,-4.721812,-3.722097,-34.973655,-2.279059,-4.346996,-1.847120,-1.221770,-4.471885,-4.471877,-4.097074,-3.846831,-0.971842,0.778111,-3.222051,-1.346735,91.528531,-1.596745,-3.159518,0.000000
0.112000,-5.166055,-3.790511,-3.790552,-3.165683,-31.541322,-1.485445,-3.915515,-1.415688,-0.415574,-3.915614,-3.540689,-3.415550,-2.915643,-0.040730,1.584516,-2.165774,-0.415856,74.462501,-1.290359,-2.603120,0.000000
0.116000,-2.484752,-2.609372,-2.359357,-2.109568,-23.735651,-0.314336,-2.859435,-0.609570,0.515652,-3.109320,-1.984342,-2.234528,-1.359370,1.015631,2.515879,-0.734300,0.640531,45.766142,-0.984724,-1.671929,0.000000
0.120000,0.702823,-0.796944,-0.546693,-0.922043,-12.170874,1.018652,-1.296833,0.203225,1.203152,-1.921988,0.077997,-0.671679,0.328150,2.077992,3.578227,0.953134,1.578217,8.955149,-0.671580,-0.484406,0.000000
0.124000,4.178199,1.178370,1.428346,0.428013,1.302937,2.414445,0.553054,0.927981,1.803298,-0.822000,2.303178,1.178380,2.178067,2.803233,4.428026,2.678089,2.553342,-30.696940,-0.571705,0.740770,0.000000
0.128000,7.384316,3.259339,3.259305,1.509373,15.135461,3.654067,2.384550,1.509204,2.009348,0.259428,4.509329,3.009227,3.759260,3.134353,4.884466,4.259324,3.009422,-67.488473,-0.615259,1.821995,0.000000
0.132000,9.865691,4.990765,4.740814,2.240769,27.240762,4.527277,3.990557,1.740776,1.990677,1.115671,6.240683,4.490908,4.865722,2.990730,4.615664,5.490799,3.240865,-95.763208,-0.884098,2.553046,0.000000
0.136000,11.128144,6.253346,5.503294,2.628080,35.754030,4.918543,5.253366,1.628119,1.628256,1.753282,7.253292,5.377995,5.503266,2.377988,3.628050,5.878079,3.003040,-111.246528,-1.246804,2.815749,0.000000
0.140000,11.103153,6.853380,5.728333,2.477997,39.604041,4.787561,5.853319,1.227981,1.103128,2.103204,7.478212,5.728123,5.228312,1.353127,1.853317,5.728318,2.352957,-111.648692,-1.897123,2.540592,0.000000
0.144000,9.672211,6.797031,5.297008,2.046767,38.171650,4.112838,5.671972,0.547036,0.672023,2.296999,6.796900,5.422181,4.422140,0.047019,-0.577950,4.672041,1.296996,-97.203215,-2.328166,1.734524,0.000000
0.148000,7.097321,5.972039,4.346995,1.346840,31.972812,2.997480,5.097032,0.096827,0.096884,2.221937,5.221836,4.346822,2.971779,-1.278213,-3.528338,2.971888,0.221890,-70.154433,-2.777982,0.534257,0.000000
