Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.000000,-4.843490,-1.093587,-4.718835,-2.468848,-2.343622,-0.468822,0.906290,-1.093635,-0.843639,1.656304,0.906110,0.406098,0.406286,-0.468542,-0.468606,4.780920,3.031231,2.281054,5.531175,-4.093290,2.781541,0.218523
0.004000,-3.735774,-1.735623,-4.860984,-1.985948,-1.485889,-1.360675,0.889248,-1.110785,-0.985888,0.764400,-0.360865,1.764162,-0.110665,-0.235788,-0.735707,6.264365,3.139219,2.138994,5.139205,-4.111360,2.014034,0.701752
0.008000,-2.701533,-2.201905,-4.701671,-1.701652,-0.451851,-1.951705,1.048305,-1.201812,-1.326707,-0.201741,-1.326630,2.923419,-0.576684,-0.076777,-0.951788,7.298425,3.048484,1.923433,4.673352,-3.952017,1.173232,1.235776
0.012000,-1.633703,-2.508576,-4.258499,-1.508565,0.366665,-2.258382,1.241446,-1.383537,-1.758604,-1.008602,-2.008614,3.866682,-0.883362,-0.133814,-1.133571,7.867016,2.991615,1.491694,4.116699,-3.883024,0.616670,1.803888
0.016000,-0.730316,-2.605419,-3.730389,-1.480246,0.894913,-2.230203,1.519796,-1.605168,-2.230087,-1.730071,-2.105228,4.394753,-1.105276,-0.355045,-1.105275,7.769570,2.894809,1.019807,3.520002,-3.605406,0.269862,2.332565
0.020000,0.008627,-2.491837,-2.991475,-1.491647,1.258587,-1.991595,1.633408,-1.741379,-2.741477,-2.241373,-1.616473,4.258439,-1.116554,-0.616606,-0.991660,7.133808,2.758706,0.383624,2.883262,-3.240724,0.133403,2.821141
0.024000,0.497058,-2.377658,-2.253002,-1.627727,1.497237,-1.503034,1.622046,-1.877920,-3.127996,-2.627900,-0.753005,3.622176,-1.002686,-0.752571,-0.752856,5.997572,2.622284,-0.003027,2.247086,-2.752839,0.122081,3.184732
0.028000,0.849736,-2.150495,-1.525530,-1.775576,1.474444,-0.900659,1.349377,-1.900677,-3.275716,-2.775679,0.349535,2.474246,-0.650534,-0.775616,-0.275677,4.474392,2.349439,-0.400796,1.599631,-2.025118,0.099437,3.411976
0.032000,1.121941,-2.127778,-0.627744,-1.627727,1.372214,-0.377697,0.747233,-1.627925,-3.127996,-2.877800,1.372133,0.997053,-0.127763,-0.503109,0.122187,2.872688,1.872120,-0.502708,0.872089,-1.128199,-0.127598,3.434701
0.036000,1.389249,-2.111040,0.014350,-1.110623,1.389308,0.139043,-0.235985,-1.110785,-2.485943,-2.985846,2.264395,-0.610986,0.264042,-0.110769,0.764429,1.264361,1.389370,-0.610798,0.138908,-0.236207,-0.610865,3.201441
0.040000,1.815401,-2.184569,0.815317,-0.434637,1.565279,0.315437,-1.559565,-0.434677,-1.559713,-3.059736,2.565226,-2.184654,0.815189,0.690620,1.315350,-0.185026,0.690325,-0.559533,-0.559870,0.939973,-1.559523,2.752967
0.044000,2.405996,-2.468523,1.656332,0.656209,1.781137,0.281402,-2.968829,0.531332,-0.093772,-3.093892,2.281445,-3.468898,1.156428,1.656204,1.906144,-1.468849,-0.218626,-0.343972,-1.469015,2.030733,-2.843668,2.093958
0.048000,3.077063,-2.798508,2.576563,2.076589,2.326814,0.076829,-4.298090,1.451828,1.451661,-3.298483,1.326667,-4.173514,1.326683,2.701870,2.576682,-2.423438,-1.173264,-0.173499,-2.548484,3.201985,-4.548511,1.264516
0.052000,3.929368,-2.946164,3.554006,3.428930,2.929137,-0.446133,-5.321072,2.429051,3.054058,-3.445913,-0.071021,-4.446142,1.304128,3.678976,3.053862,-3.196381,-2.071032,-0.070969,-3.696195,4.304243,-6.321286,0.366232
0.056000,4.900631,-3.099798,4.650715,4.900800,3.650786,-0.974583,-5.974342,3.275670,4.525469,-3.599618,-1.974514,-3.974706,1.025462,4.400860,3.400707,-3.599409,-3.099472,-0.224147,-4.849545,5.275085,-8.099424,-0.536730
0.060000,5.866296,-3.008335,5.616716,5.991646,4.241713,-1.508524,-5.883452,3.866357,5.616477,-3.758550,-3.758660,-3.133776,0.616558,4.741349,3.491598,-3.883231,-3.883501,-0.508267,-5.883895,5.991306,-9.508706,-1.320724
0.064000,6.622034,-2.628135,6.497339,6.747442,4.622145,-2.002940,-5.252905,4.122289,6.247266,-3.752973,-5.503024,-1.878045,0.122163,4.747111,3.497171,-4.002437,-4.627914,-1.003008,-6.752997,6.372415,-10.252973,-1.940299
0.068000,7.099269,-2.025555,7.099384,6.849685,4.724376,-2.275583,-3.900448,3.974534,6.224416,-3.525728,-6.650651,-0.400461,-0.525389,4.349585,3.099307,-4.026088,-5.025680,-1.650308,-7.275812,6.474263,-10.275617,-2.337977
