Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.000000,2.778264,0.402969,0.028031,-3.721967,-1.221974,1.778008,3.403259,-2.971785,-3.471861,-4.097074,2.778080,3.153161,1.778093,-1.972047,-1.596865,2.403089,-1.347047,6.527815,-4.221982,-0.409384,0.000000
0.004000,7.340585,1.215514,1.215670,-9.784587,-4.659332,5.840789,7.340818,-7.659371,-7.659628,-9.034387,8.090727,8.215733,6.215904,-5.409501,-3.159419,7.840767,-3.659415,11.965201,-13.159364,-1.097048,0.000000
0.008000,11.034587,1.909579,2.159364,-14.965899,-7.590678,9.159417,10.659359,-11.465714,-11.090823,-12.965939,12.534439,12.534584,10.159492,-8.340716,-4.465788,12.409647,-5.715870,16.408985,-20.716072,-1.653196,0.000000
0.012000,13.803500,2.428352,2.928375,-18.571985,-9.696904,11.678299,13.053307,-14.197109,-13.572094,-15.572186,15.553301,15.553258,12.928301,-10.571976,-5.447066,15.678326,-7.072173,19.303056,-26.197582,-2.009413,0.000000
0.016000,15.140900,2.765854,3.390801,-20.484895,-10.859548,12.890758,14.265680,-15.609701,-14.734600,-16.734600,17.265869,17.140741,14.515781,-11.734576,-5.859363,17.515997,-7.984589,20.516041,-29.234645,-2.172188,0.000000
0.020000,15.078530,3.078314,3.453442,-20.547200,-11.047000,12.953300,14.328300,-15.672100,-14.672096,-16.297222,17.328400,17.203400,14.828400,-12.047100,-5.797033,17.703400,-8.171859,20.078550,-29.672300,-2.109673,0.000000
0.024000,13.915915,3.040565,3.165699,-19.084695,-10.209512,12.040859,13.165887,-14.584519,-13.459450,-14.709560,16.165965,16.041002,14.040847,-11.334558,-5.459361,16.665938,-7.834632,18.290322,-27.960070,-1.896768,0.000000
0.028000,11.859584,2.734459,2.734340,-16.515917,-8.640630,10.234406,11.234577,-12.515779,-11.515644,-12.140743,13.859529,13.859682,12.484666,-9.890748,-4.640771,14.484570,-7.015851,15.484259,-24.516065,-1.578296,0.000000
0.032000,9.365918,2.365561,2.115566,-13.259405,-6.759511,7.990767,8.865608,-9.884682,-9.134654,-9.134548,11.115733,10.990891,10.240649,-8.134413,-3.759565,11.740994,-5.759520,12.240705,-20.009681,-1.196719,0.000000
0.036000,6.609329,1.734288,1.359287,-9.890649,-4.640641,5.609355,6.234524,-7.140655,-6.515668,-6.015715,8.234586,8.109640,7.859429,-6.015821,-2.765707,8.859489,-4.515861,8.984396,-15.265973,-0.828116,0.000000
0.040000,4.071967,1.071992,0.696715,-6.803454,-2.678165,3.446990,3.696857,-4.677997,-4.178293,-3.303070,5.572118,5.446983,5.696934,-4.053185,-1.803013,6.196870,-3.178214,5.947470,-10.678619,-0.490771,0.000000
0.044000,1.859525,0.234405,-0.015767,-4.265591,-1.015557,1.609418,1.484268,-2.515467,-2.265740,-1.140786,3.484361,3.234333,3.859431,-2.390792,-0.890642,4.109578,-1.890554,3.484512,-6.765548,-0.202967,0.000000
0.048000,0.209531,-0.665600,-0.665607,-2.540548,0.084419,0.334417,-0.165763,-0.915678,-0.790714,0.334239,2.084451,1.584547,2.459378,-0.915667,-0.165548,2.584495,-0.790515,1.584042,-3.665665,0.021733,0.000000
