Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.000000,-0.184501,-0.059325,0.065650,1.940523,0.190504,0.690433,0.190700,0.690544,0.940659,0.315501,-0.059488,0.565679,0.315596,1.190621,-0.434321,0.565552,0.065865,-7.559252,0.315547,0.253047,0.000000
0.004000,-0.384324,0.240574,0.615688,2.365695,0.490718,0.740839,0.490805,1.365560,1.365672,0.365571,-0.509264,0.615764,0.490717,1.490661,-0.509338,0.365576,-0.134145,-9.385346,-0.009246,-0.071746,0.000000
0.008000,-0.528079,0.596835,1.221996,2.597024,0.596806,0.722093,0.721817,1.971841,1.846908,0.221712,-1.028072,0.596806,0.596800,1.721973,-0.528162,0.096897,-0.403260,-10.527907,-0.153074,-0.340519,0.000000
0.012000,-0.584473,0.915753,1.665688,2.665578,0.790654,0.665439,0.915839,2.415725,2.040591,0.165662,-1.334472,0.665566,0.665628,1.665702,-0.709382,-0.209405,-0.584168,-10.958873,-0.334354,-0.521799,0.000000
0.016000,-0.571760,1.303094,2.053111,2.553122,0.928124,0.552963,1.178257,2.803211,2.178051,-0.071986,-1.696894,0.553229,0.678046,1.428162,-0.946794,-0.446800,-0.821820,-10.572006,-0.447024,-0.634469,0.000000
0.020000,-0.515692,1.484472,2.359495,2.359279,0.984501,0.359254,1.359367,2.984491,2.109445,-0.265543,-1.765662,0.359399,0.734455,1.109437,-1.140657,-0.640641,-1.015651,-9.639916,-0.515634,-0.703078,0.000000
0.024000,-0.284249,1.590700,2.340649,2.090803,1.090589,0.090561,1.465800,2.965607,1.965545,-0.409402,-1.784513,0.215653,0.715722,0.590543,-1.284509,-0.784386,-1.159478,-8.158596,-0.534517,-0.721962,0.000000
0.028000,0.147016,0.271886,0.146958,2.522053,-0.228018,0.521719,-0.103125,-1.353135,-0.853016,1.146897,-0.478199,-1.353099,-1.978241,0.396816,1.522010,-0.853090,0.772081,-0.228818,0.021911,-0.040589,1.000000
0.032000,0.203084,-0.046801,-0.046888,2.203259,0.328252,0.452984,-0.171870,-1.421870,-1.046946,1.328123,-0.421911,-1.296789,-2.171885,0.203090,1.828258,-0.421854,0.952989,-1.046652,0.328136,0.265636,0.000000
0.036000,0.253284,-0.371981,-0.246927,1.878048,0.753162,0.378000,-0.246896,-1.372018,-1.121992,1.378194,-0.246939,-1.121917,-2.246816,-0.121863,2.003016,-0.121890,1.002992,-1.621941,0.628066,0.565566,0.000000
0.040000,0.228184,-0.646831,-0.396888,1.603155,1.103087,0.103059,-0.271673,-1.396944,-1.147008,1.353158,-0.146841,-0.896961,-2.146837,-0.396989,2.103038,0.228169,0.978272,-1.896557,0.853092,0.790592,0.000000
0.044000,0.240571,-0.884338,-0.384504,1.240796,1.365531,-0.134391,-0.509314,-1.259474,-1.009300,1.240686,-0.009307,-0.759441,-1.884366,-0.634314,1.990653,0.490714,0.865344,-1.884530,0.990625,0.928125,0.000000
0.048000,0.246765,-1.003092,-0.378042,1.121924,1.371918,-0.253115,-0.627961,-1.003164,-0.878031,0.996685,0.246911,-0.503075,-1.628209,-0.753084,1.746779,0.496848,0.622074,-1.752233,0.996920,0.934420,0.000000
0.052000,0.171790,-0.953225,-0.203042,1.046953,1.421908,-0.453073,-0.702987,-0.828179,-0.578095,0.671974,0.296828,-0.328204,-1.078218,-0.828040,1.296961,0.546944,0.296776,-1.577842,0.922016,0.859516,0.000000
0.056000,0.228184,-0.896863,-0.021850,1.103012,1.228060,-0.521808,-0.646805,-0.521765,-0.146889,0.353240,0.478172,-0.146824,-0.646940,-0.771984,0.853042,0.228169,-0.147067,-1.397438,0.728147,0.665647,0.000000
0.060000,0.115723,-0.634306,0.240650,1.240796,1.115584,-0.509311,-0.634242,-0.259413,0.240725,-0.009585,0.490651,-0.009303,-0.259442,-0.509315,0.365575,-0.009430,-0.509445,-1.383407,0.490532,0.428032,0.000000
0.064000,0.090623,-0.284308,0.465727,1.465709,0.840643,-0.409332,-0.534439,-0.034324,0.715521,-0.284600,0.465692,0.090583,0.215616,-0.159448,-0.159260,-0.409381,-0.909465,-1.533744,0.215465,0.152965,0.000000
0.068000,-0.040746,-0.040538,0.709381,1.709532,0.459335,-0.290607,-0.415444,0.334279,1.209388,-0.540558,0.334265,0.334498,0.709408,0.209319,-0.665552,-0.790725,-1.290946,-1.790319,-0.040718,-0.103218,0.000000
0.072000,-0.177981,0.196969,0.821919,1.946940,0.196891,-0.178131,-0.178151,0.696839,1.696816,-0.678065,0.071940,0.321765,1.071859,0.696856,-1.178025,-1.053065,-1.553319,-2.052907,-0.303197,-0.365697,0.000000
0.076000,-0.284249,0.340540,0.965688,1.965514,-0.034448,-0.159385,0.090548,1.090619,2.090622,-0.784559,-0.159320,0.465510,1.340645,1.090537,-1.534283,-1.284326,-1.784229,-2.283424,-0.534517,-0.597017,0.000000
0.080000,-0.453104,0.421951,1.046996,1.921950,-0.203023,-0.078153,0.296783,1.421958,2.422013,-0.703100,-0.453241,0.547004,1.546917,1.296935,-1.828169,-1.328083,-1.953339,-2.453806,-0.703208,-0.765708,0.000000
0.084000,-0.578279,0.421951,1.046996,1.796998,-0.327996,-0.203126,0.546988,1.671974,2.671919,-0.578297,-0.828142,0.671791,1.671944,1.546932,-2.078224,-1.328083,-1.953339,-2.453806,-0.828153,-0.890653,0.000000
0.088000,-0.809396,0.315723,1.065573,1.440718,-0.184416,-0.309353,0.690759,1.940620,2.690742,-0.434438,-1.059402,0.690750,1.690677,1.565617,-2.059400,-1.184338,-1.934237,-2.185204,-0.934529,-0.997029,0.000000
0.092000,-0.903277,0.221787,1.096803,1.096934,-0.028061,-0.528057,0.847094,2.096974,2.596873,-0.153071,-1.278183,0.846946,1.596802,1.471976,-2.153241,-1.028119,-1.903337,-1.778292,-1.028316,-1.090816,0.000000
0.096000,-0.959344,0.040641,1.040534,0.665683,0.290760,-0.584295,0.915839,2.165710,2.290744,0.165662,-1.459527,0.790636,1.540603,1.165708,-1.959377,-0.709344,-1.834232,-1.335299,-1.084336,-1.146836,0.000000
0.100000,-0.965538,-0.090637,0.909419,0.284413,0.659293,-0.715517,0.909557,2.159415,1.784493,0.534466,-1.340578,0.784411,1.409472,0.909482,-1.840531,-0.465611,-1.715686,-0.966472,-1.090631,-1.153131,0.000000
0.104000,-0.915664,-0.165554,0.834304,-0.165750,1.209453,-0.790501,0.834531,1.959504,1.209388,0.959319,-1.165607,0.709425,1.209304,0.459316,-1.540746,-0.290581,-1.540397,-0.665798,-1.040590,-1.103090,0.000000
0.108000,-0.703128,-0.203129,0.671957,-0.578089,1.546881,-0.827993,0.796843,1.796855,0.546853,1.296735,-0.828142,0.547004,1.046811,0.171948,-1.328058,-0.078133,-1.328026,-0.577600,-0.953097,-1.015597,0.000000
0.112000,-0.528079,-0.028013,0.596842,-0.903300,1.971790,-0.653030,0.721817,1.471810,-0.028005,1.596786,-0.403059,0.346948,0.721826,-0.153220,-1.153019,-0.028037,-1.028011,-0.902328,-0.778112,-0.840612,0.000000
0.116000,-0.134300,-0.009458,0.490765,-1.134291,2.115648,-0.384337,0.615733,1.115545,-0.759394,1.615469,0.115749,0.240554,0.490717,-0.384317,-0.884421,0.115709,-0.759458,-1.383407,-0.509339,-0.571839,0.000000
0.120000,0.190697,0.190707,0.315496,-1.434511,2.190632,-0.059407,0.565832,0.815678,-1.309484,1.565772,0.690580,0.065682,0.315596,-0.684356,-0.684376,0.190546,-0.434160,-2.058921,-0.184546,-0.247046,0.000000
0.124000,0.584475,0.334278,0.084496,-1.665502,2.084544,0.209286,0.584327,0.459412,-1.790719,1.334475,1.209389,-0.040712,0.209302,-0.790669,-0.540524,0.209358,-0.040882,-2.790561,0.209485,0.146985,0.000000
0.128000,0.871986,0.621884,-0.128196,-1.878257,1.746838,0.621698,0.622014,0.246912,-2.128055,0.871882,1.496937,-0.128148,-0.003075,-1.003081,-0.378129,0.371915,0.372061,-3.377878,0.621771,0.559271,0.000000
0.132000,1.140589,0.765687,-0.234273,-2.234537,1.265552,1.015780,0.640509,0.015528,-2.359385,0.265430,1.765634,0.015598,-0.109368,-1.109394,-0.359304,0.515660,0.765339,-3.734678,1.015488,0.952988,0.000000
0.136000,1.359319,0.859392,-0.515619,-2.515509,0.734277,1.234484,0.609452,-0.265707,-2.515669,-0.390719,1.859359,0.109259,-0.140730,-1.265750,-0.265744,0.859381,1.234465,-3.640467,1.359479,1.296979,0.000000
