Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.000000,2.840519,0.090814,-0.159436,-1.534478,-1.034552,-0.284252,0.715680,1.215494,0.090690,-0.159214,-0.159503,0.715408,2.465575,0.965534,-0.034355,-1.784433,-0.409502,-2.159272,-1.159449,-0.220655,0.000000
0.004000,3.303116,-0.696867,0.177933,-1.447057,-0.822090,0.303101,0.178138,1.178149,-0.446603,0.052966,0.303060,0.803114,2.928221,1.178162,0.053251,-3.072131,-0.447041,-1.697014,-1.696730,-0.135600,0.000000
0.008000,3.528301,-1.596839,0.403262,-1.347018,-0.596889,0.778266,-0.471907,1.028273,-0.971990,0.153033,0.903286,1.028046,3.278291,1.153056,0.278045,-3.846720,-0.471725,-1.096707,-2.096950,-0.034226,0.000000
0.012000,3.453409,-2.547011,0.453336,-1.421822,-0.171965,1.328222,-0.921915,0.703126,-1.421973,0.328087,1.328157,1.202860,3.328259,0.953136,0.453059,-4.172017,-0.296884,-0.296645,-2.421910,0.141259,0.000000
0.016000,2.909297,-3.215797,0.284338,-1.465532,0.159261,1.784392,-1.340786,0.284369,-1.715653,0.534367,1.784574,1.284600,3.284464,0.784522,0.534589,-3.840495,-0.090674,0.284314,-2.590870,0.346887,0.000000
0.020000,1.996839,-3.877977,-0.002957,-1.503385,0.621993,2.121846,-1.503224,-0.127915,-1.878367,0.746793,2.121766,1.497002,2.996706,0.496885,0.747036,-3.253197,0.121706,0.747095,-2.628250,0.560579,0.000000
0.024000,1.059418,-4.190738,-0.315915,-1.565571,0.934316,2.309419,-1.565497,-0.565594,-1.940644,0.934387,2.309414,1.559649,2.434419,0.184453,0.934397,-2.315699,0.434363,1.059276,-2.440850,0.747008,0.000000
0.028000,-0.009446,-4.134593,-0.634506,-1.509243,1.365815,2.365512,-1.509392,-1.009248,-1.884167,0.990690,2.365544,1.490439,1.865665,-0.134489,0.990645,-1.259393,0.615375,1.115751,-2.009231,0.927868,0.000000
0.032000,-1.028383,-3.903078,-0.903024,-1.403346,1.596769,2.346814,-1.277926,-1.403109,-1.778235,1.096903,2.347107,1.471944,1.221958,-0.403218,0.971830,-0.278315,0.846782,0.971949,-1.528269,1.034810,0.000000
0.036000,-1.721769,-3.222072,-0.846692,-1.096921,1.777999,2.028059,-0.971850,-1.721782,-1.596899,1.028307,2.153314,1.278037,0.527990,-0.721850,1.028078,0.527922,0.903348,0.652970,-1.097149,1.089721,0.000000
0.040000,-2.109474,-2.359420,-0.734653,-0.734619,1.765671,1.765695,-0.734509,-1.859210,-1.359391,0.890623,1.765728,1.015516,-0.234464,-0.859469,1.015731,1.015608,1.015452,0.265490,-0.609210,1.078777,0.000000
0.044000,-2.209330,-1.459449,-0.334692,-0.334464,1.665809,1.415776,-0.459276,-1.959294,-1.084639,0.790803,1.415835,0.665887,-0.834081,-1.084495,0.790741,1.290580,0.915690,0.040636,-0.209489,0.977211,0.000000
0.048000,-2.002996,-0.503002,0.121600,0.246842,1.496908,0.997002,-0.377910,-2.003112,-0.753105,0.621894,0.996701,0.371745,-1.378145,-1.253109,0.621998,1.372033,0.747020,-0.128266,-0.003149,0.809982,0.000000
0.052000,-1.590836,0.284349,0.659262,0.784437,1.284446,0.534302,-0.340605,-1.840787,-0.465531,0.284570,0.659509,0.034049,-1.715576,-1.465737,0.409355,1.284354,0.534125,-0.090616,0.159331,0.596290,0.000000
0.056000,-0.977946,0.896990,1.146851,1.272014,1.021848,0.146988,-0.352942,-1.728255,-0.228023,0.021987,0.146960,-0.353169,-1.978056,-1.478135,0.271773,1.271902,0.271864,0.271764,0.021772,0.333063,0.000000
0.060000,-0.503121,1.121900,1.496738,1.746972,0.746922,-0.253088,-0.503043,-1.503192,0.121828,-0.128235,-0.252918,-0.752915,-2.003334,-1.378020,-0.002997,1.246999,-0.003254,0.747095,-0.003149,0.058892,0.000000
0.064000,-0.147003,1.103075,1.728326,2.228239,0.478160,-0.646932,-0.771814,-1.271656,0.603255,-0.396718,-0.521688,-1.021999,-1.896931,-1.272016,-0.271888,1.353356,-0.271686,1.353155,-0.146689,-0.209711,0.000000
0.068000,0.097032,0.721950,1.596884,2.596851,0.347066,-0.903064,-1.153087,-0.903189,1.096893,-0.528255,-0.903129,-1.153259,-1.778183,-1.028083,-0.528236,1.596680,-0.403331,1.971764,-0.278268,-0.464682,0.000000
0.072000,-0.003333,0.121859,1.372180,2.871732,0.246794,-1.253279,-1.378091,-0.503353,1.497115,-0.628076,-1.128060,-1.252897,-1.503359,-0.753155,-0.628188,1.996686,-0.503093,2.496772,-0.377950,-0.689318,0.000000
0.076000,-0.277936,-0.402932,0.847037,2.971770,0.221726,-1.528109,-1.528192,-0.153310,2.096685,-0.652908,-1.278014,-1.403250,-1.278209,-0.277997,-0.778116,2.346886,-0.528291,2.722149,-0.278268,-0.840227,0.000000
0.080000,-0.671755,-1.046618,0.328153,2.953295,0.203233,-1.797003,-1.671830,0.203207,2.578112,-0.671840,-1.421823,-1.297048,-0.921966,0.203050,-0.796931,2.703311,-0.421843,2.578347,-0.047008,-0.985377,0.000000
0.084000,-1.234208,-1.359379,-0.234546,2.890658,0.265698,-1.984279,-1.609264,0.515407,3.015883,-0.609390,-1.484508,-1.234401,-0.734439,0.640703,-0.859254,2.890603,-0.359621,2.265643,0.265492,-1.045856,0.000000
0.088000,-1.659614,-1.409579,-0.659543,2.715816,0.340491,-2.159387,-1.409227,0.840554,3.215842,-0.659301,-1.534493,-1.159225,-0.534272,1.090755,-0.784388,2.840797,-0.284542,1.715536,0.590452,-1.097887,0.000000
0.092000,-1.940840,-1.065443,-0.940579,2.434175,0.434188,-2.190550,-1.065553,0.934165,3.184398,-0.565873,-1.565631,-1.065553,-0.440509,1.309272,-0.815549,2.559600,-0.190436,1.184253,0.934352,-1.128030,0.000000
0.096000,-2.090624,-0.340512,-0.840432,2.034471,0.409531,-2.215778,-0.590577,1.034248,2.909341,-0.590459,-1.590623,-0.840621,-0.465787,1.409387,-0.840635,2.159594,-0.215634,0.659245,1.159133,-1.152606,0.000000
0.100000,-1.853212,0.646650,-0.603210,1.521660,0.271862,-2.228243,0.021869,0.896820,2.521940,-0.602998,-1.477953,-0.728453,-0.478132,1.396989,-0.852982,1.521971,-0.352936,0.271764,1.271772,-1.166429,0.000000
