Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.000000,-0.614589,-0.739274,-5.364923,1.885551,4.135532,0.260501,1.635714,-4.239622,-0.614557,3.385185,1.885658,-0.614688,-0.530902,1.260206,2.760647,0.510567,0.260507,0.760281,-0.364543,1.635191,-3.989602,-3.301784
0.004000,2.665498,1.790064,-9.084602,6.665413,11.665518,0.790243,-0.084888,-7.709603,-0.334566,7.040259,2.040366,-3.709760,-1.910872,0.290281,2.790774,-1.459886,-1.459448,-0.459629,-2.459389,6.416450,-7.334574,-6.147415
0.008000,5.713870,4.213764,-12.036779,10.838598,18.214117,1.213305,-1.786753,-10.411492,-0.036528,9.838916,1.963624,-6.411435,-3.046593,-0.661785,2.588668,-3.286310,-3.036467,-1.536461,-4.411589,10.713403,-10.161604,-8.473897
0.012000,8.048271,6.298938,-13.826682,13.923967,23.048957,1.673552,-3.076398,-12.076789,0.423690,11.423811,1.673802,-8.326591,-3.833477,-1.451536,2.173785,-4.951174,-4.326524,-2.451662,-6.076462,13.923190,-12.201930,-10.013972
0.016000,9.778541,7.778487,-14.346900,15.653301,25.902995,2.278275,-3.971912,-12.722000,0.778379,11.778399,1.153347,-9.346887,-4.280547,-2.096830,1.652827,-6.346931,-5.347034,-3.096762,-7.347022,16.029416,-13.221797,-10.659400
0.020000,10.643677,8.768855,-13.606251,16.018855,26.519200,2.644035,-4.231004,-12.231581,1.143846,10.894410,0.518595,-9.356260,-4.332226,-2.481387,0.893986,-7.231005,-5.856381,-3.481396,-8.106607,16.768487,-13.481658,-10.418868
0.024000,10.671399,9.171604,-11.828772,15.171609,25.296804,3.171948,-4.078521,-10.828917,1.546411,8.921839,-0.328828,-8.578839,-4.036914,-2.703629,0.171549,-7.703838,-6.078767,-3.578803,-8.454050,16.295532,-12.828445,-9.391260
0.028000,10.024901,8.899703,-9.350723,13.274707,22.400039,3.524906,-3.475050,-8.725654,1.649684,6.149652,-1.100327,-7.100362,-3.456954,-2.725456,-0.474941,-7.600080,-5.850577,-3.350449,-8.350123,14.900630,-11.475743,-7.787712
0.032000,8.978265,8.103208,-6.521987,10.853530,18.478491,3.727903,-2.522032,-6.272092,1.728142,3.228019,-1.897133,-5.272045,-2.727287,-2.521867,-1.146537,-7.271751,-5.271937,-3.022190,-7.771901,12.602700,-9.647221,-5.834723
0.036000,7.571244,7.070824,-3.679224,8.071222,14.196432,3.821781,-1.553506,-3.803857,1.570976,0.321276,-2.428610,-3.429117,-1.929944,-2.179377,-1.553888,-6.553973,-4.553989,-2.554064,-6.929276,9.945324,-7.554092,-3.866367
0.040000,6.125516,5.626088,-1.249669,5.375740,9.875653,3.750458,-0.624394,-1.624666,1.375459,-1.999265,-2.749455,-1.624508,-1.199662,-1.874192,-1.874623,-5.499338,-3.749699,-1.999592,-5.874721,7.251373,-5.374342,-2.061707
0.044000,4.981591,4.231771,0.606363,3.231633,6.106320,3.482234,-0.018339,0.106656,0.981917,-3.518536,-2.768233,-0.268433,-0.675893,-1.643219,-2.018357,-4.393535,-2.893531,-1.643502,-4.643388,4.731469,-3.393345,-0.581097
0.048000,3.903572,2.904678,1.778657,1.403859,3.028632,3.028692,0.278874,1.278967,0.528969,-4.095914,-2.471063,0.778879,-0.294243,-1.470982,-1.971282,-3.220928,-2.096133,-1.221047,-3.346336,2.403270,-1.595674,0.466555
0.052000,3.116372,1.741446,2.241162,0.241385,0.866240,2.491025,0.241399,1.741142,0.116377,-3.758973,-1.884071,1.116037,-0.126899,-1.259059,-1.758505,-2.008998,-1.383989,-1.008749,-2.133852,0.491271,-0.133806,1.053855
0.056000,2.483474,0.608226,2.233146,-0.391838,-0.641226,1.733293,-0.016400,1.858153,-0.141806,-2.766346,-1.266872,1.233202,-0.086909,-1.141589,-1.516856,-0.891350,-0.766895,-0.892075,-1.016635,-1.015879,1.108545,1.295723
0.060000,1.943680,-0.181667,1.943379,-0.806612,-1.556521,0.943252,-0.556552,1.693457,-0.431824,-1.181451,-0.431695,0.943461,-0.122797,-0.931650,-1.181686,0.193134,-0.306886,-0.931680,-0.056838,-2.307361,2.068489,1.255635
0.064000,1.521573,-0.978163,1.521353,-0.978606,-2.103963,0.145896,-1.103165,1.396345,-0.478698,0.396275,0.271634,0.521393,-0.137973,-0.728458,-0.728515,1.021302,0.021433,-0.853540,0.771523,-3.354168,2.771538,1.083921
0.068000,0.853630,-1.520764,1.228781,-1.146175,-2.646063,-0.646583,-1.521200,1.103634,-0.396230,1.853782,0.728819,0.228620,-0.114594,-0.396286,-0.396483,1.728656,0.228582,-0.771475,1.478635,-4.146210,3.353556,0.916217
0.072000,0.133382,-1.991939,1.258439,-1.491267,-3.241572,-1.366520,-1.866226,1.008631,-0.241570,3.008539,1.133345,0.008627,0.008042,0.008511,0.133889,2.133738,0.383853,-0.616266,1.883646,-4.866363,3.758774,0.821340
0.076000,-0.790859,-2.290850,1.584276,-1.790458,-4.040703,-2.040737,-2.040030,1.209274,0.084292,3.459632,1.209270,-0.040720,0.291665,0.584354,0.459645,2.459226,0.584472,-0.415742,2.209692,-5.541112,3.959899,0.896841
0.080000,-1.846910,-2.596364,2.152989,-2.347362,-4.971353,-2.472333,-1.972188,1.528028,0.527966,3.402832,1.028029,0.153083,0.597436,1.028440,0.903401,2.653002,0.653038,-0.097117,2.528096,-5.971185,4.028128,1.090603
0.084000,-3.046278,-2.921084,2.953756,-2.921410,-5.922031,-2.796031,-1.671745,2.078603,0.828511,2.828763,0.703510,0.453576,1.035072,1.578884,1.204050,2.703696,0.828626,0.328549,2.578531,-6.171718,3.953373,1.391268
0.088000,-4.045839,-3.170777,3.829069,-3.420798,-6.920777,-3.046576,-1.296353,2.704006,0.954094,1.828967,0.328782,0.953937,1.403187,1.954314,1.453859,2.704170,1.078946,0.703906,2.703855,-6.296578,3.828782,1.766766
0.092000,-4.920912,-3.421070,4.454293,-3.795754,-7.671172,-3.045966,-0.920960,3.329410,1.079175,0.579359,-0.045537,1.204255,1.772327,2.204335,1.704295,2.704644,1.329266,1.079263,2.704364,-6.045597,3.579600,2.141595
0.096000,-5.484767,-3.484693,4.890346,-3.984338,-8.109793,-2.984397,-0.609533,3.765541,0.890175,-0.734769,-0.234534,1.515224,1.989915,2.265452,1.640274,2.640683,1.765332,1.390396,2.765498,-5.610478,3.265749,2.452951
0.100000,-5.736880,-3.487695,5.012986,-3.987104,-8.237974,-2.861867,-0.362718,4.012768,0.512676,-1.862503,-0.237391,1.512743,2.045491,2.013049,1.637763,2.637367,2.137548,1.637660,2.887765,-4.987439,3.013007,2.700165
0.104000,-5.721188,-3.471489,4.778928,-3.971619,-8.097108,-2.721050,-0.095872,4.028541,0.028645,-2.846307,0.028755,1.528732,1.962435,1.653494,1.403646,2.653475,2.653425,1.778598,3.153697,-4.346743,2.778658,2.841143
0.108000,-5.534457,-3.284819,4.215025,-3.784141,-7.659823,-2.409545,0.090209,3.840370,-0.659426,-3.535080,0.340212,1.215283,1.790169,1.090350,1.090443,2.840145,3.090579,1.965206,3.340154,-3.660643,2.715769,2.902613
0.112000,-5.073121,-2.947494,3.552127,-3.697868,-7.072325,-2.198014,0.176788,3.427347,-1.322932,-3.947572,0.802295,0.927196,1.465736,0.552208,0.802347,2.927321,3.552039,1.927385,3.676899,-2.948057,2.552021,2.864528
0.116000,-4.411455,-2.536341,2.713687,-3.661367,-6.536901,-1.911502,0.338963,2.838624,-2.161401,-4.036357,1.213352,0.713543,1.076498,-0.036335,0.464039,3.088880,3.838638,1.963779,3.963208,-2.412042,2.713989,2.776333
0.120000,-3.932859,-2.182810,1.942177,-3.807921,-5.933380,-1.557934,0.567041,2.317026,-2.683031,-3.808053,1.566854,0.441997,0.776264,-0.432797,0.067358,3.192164,3.942031,1.942370,4.192459,-1.932781,2.692037,2.630009
