Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
7.724000,7.559075,3.434525,1.434478,-3.815768,-3.690602,1.809388,2.809459,-0.315694,0.309417,-1.315673,0.809386,2.684358,3.309403,-1.190590,-2.815743,0.059323,-2.815720,3.059356,-7.690628,-3.628015
7.728000,7.684796,4.184385,1.559412,-3.815768,-3.565615,1.934426,3.184444,-0.565716,0.184352,-1.190538,1.059330,2.809354,3.309403,-1.565601,-2.940653,0.434402,-2.940748,1.309444,-7.690628,-3.378398
7.732000,7.146808,4.522074,1.521950,-3.728172,-3.228151,1.896914,3.146988,-0.603201,0.271787,-0.978220,1.146910,2.771962,3.146905,-1.603136,-2.853139,0.646822,-2.728135,-0.853412,-6.853114,-2.790897
7.736000,6.209616,4.334469,1.209337,-3.415583,-2.665711,1.709357,3.084372,-0.540605,0.459274,-0.540573,1.209429,2.459295,2.709486,-1.415630,-2.415721,0.709383,-2.290699,-3.415610,-5.415839,-1.977953
7.740000,5.159764,3.909418,0.909457,-3.090593,-2.090773,1.409437,2.659351,-0.465635,0.784444,-0.090563,1.159440,2.034451,2.159448,-1.090721,-1.840670,0.784456,-1.590671,-6.215857,-3.465844,-1.028393
7.744000,4.327883,3.203239,0.453085,-2.671905,-1.421823,1.078171,2.078218,-0.296952,0.953116,0.453135,1.078191,1.453274,1.453146,-0.671807,-1.046832,0.703199,-0.796872,-9.047197,-1.296860,0.015616
7.748000,4.065828,2.440779,0.065547,-2.309318,-0.934375,0.690553,1.440616,-0.184314,1.065564,0.815528,0.815585,0.815475,0.690731,-0.184359,-0.309321,0.690686,-0.059401,-11.559841,0.940713,1.003405
7.752000,4.040521,1.665719,-0.209420,-1.834332,-0.584412,0.290602,0.665630,-0.209426,1.040551,1.165560,0.665618,0.165567,0.040544,0.165685,0.415623,0.665662,0.540669,-13.335016,2.790748,1.852892
7.756000,4.465850,0.965701,-0.409463,-1.409345,-0.409431,0.215580,-0.034446,-0.409407,0.840668,1.340576,0.465662,-0.409556,-0.534434,0.465627,0.965692,0.590589,0.965569,-14.284302,4.090539,2.528097
7.760000,4.896893,0.271843,-0.353178,-0.853062,-0.353187,0.146894,-0.603141,-0.728212,0.521917,1.271827,0.271906,-0.978269,-0.853195,0.646933,1.271837,0.646822,1.271953,-14.227947,4.771807,2.959306
7.764000,5.090373,-0.284252,-0.284344,-0.284379,-0.534417,0.215580,-1.159399,-0.909451,0.090719,0.965604,0.215586,-1.409523,-0.909309,0.715635,1.465642,0.715567,1.340654,-13.159150,4.965576,3.153265
7.768000,4.790765,-0.834466,-0.084300,0.415600,-0.709399,0.290602,-1.459329,-1.334343,-0.209438,0.665670,0.290635,-1.584374,-0.709401,0.665700,1.415678,0.790640,1.165647,-11.084713,4.415641,3.103229
7.772000,3.934393,-1.440682,0.309327,1.059478,-0.940624,0.434311,-1.690639,-1.565623,-0.315688,0.309349,0.434403,-1.565500,-0.315626,0.559464,1.184323,0.934459,0.934312,-8.565267,3.434492,2.872164
7.776000,2.428190,-1.946935,0.678226,1.803156,-1.071860,0.553183,-1.821876,-1.696821,-0.321886,-0.196830,0.553110,-1.446915,0.178102,0.553096,0.928141,1.178087,0.678070,-5.822346,2.303249,2.490429
7.780000,0.490945,-2.384307,0.990655,2.490734,-1.134353,0.615702,-1.759402,-1.634406,-0.134399,-0.509343,0.740667,-1.134247,0.740610,0.490594,0.615634,1.365627,0.490690,-3.384517,0.990540,2.053036
7.784000,-1.759787,-2.634353,1.365644,2.990719,-1.134353,0.490663,-1.509365,-1.509395,0.115732,-0.759396,0.990612,-0.759259,1.365662,0.615598,0.490568,1.490605,0.240634,-1.509265,-0.134244,1.553238
7.788000,-3.690502,-2.815798,1.684347,3.309410,-0.940624,0.434311,-1.190707,-1.190590,0.434482,-0.940702,1.059330,-0.315542,1.809317,0.684468,0.309333,1.684473,0.184306,-0.565809,-1.065567,1.122029
7.792000,-5.134660,-2.634353,1.865567,3.490704,-0.759393,0.240587,-0.759397,-0.759329,0.740616,-1.009450,1.115650,-0.009284,2.115608,0.865606,0.240593,1.740706,0.115605,-0.509454,-1.634572,0.677890
7.796000,-5.753469,-2.128100,2.121896,3.372007,-0.378184,-0.003152,-0.378122,-0.378109,0.871879,-0.878242,0.996943,0.246761,2.121843,0.871806,0.371865,1.621912,0.246820,-1.378094,-1.878167,0.309648
7.800000,-5.315894,-1.315519,2.184455,3.184414,-0.065718,-0.315576,0.059336,-0.065672,0.809457,-0.690648,0.809386,0.309437,2.059494,0.934308,0.434398,1.434372,0.309334,-2.816112,-1.940604,-0.002937
7.804000,-3.984395,-0.234411,2.140719,2.640729,0.265497,-0.484463,0.390574,0.140678,0.515719,-0.359484,0.390613,0.265635,1.640584,0.890573,0.390641,1.140695,0.390570,-4.234697,-1.609351,-0.296968
7.808000,-1.852853,0.896819,1.896939,2.146847,0.521991,-0.603163,0.646902,0.396887,-0.103188,-0.228060,0.021830,0.146693,1.021962,0.646933,0.521912,0.771944,0.396919,-5.478388,-1.228271,-0.540402
7.812000,0.740754,2.115691,1.615698,1.490567,0.865705,-0.759375,0.740684,0.490600,-0.759283,-0.009453,-0.634357,-0.134280,0.365540,0.365591,0.365659,0.240678,0.240634,-5.759190,-0.759535,-0.822065
7.816000,3.115574,2.990714,1.365644,0.990583,1.115678,-0.884413,0.740684,0.490600,-1.509453,0.115682,-1.134378,-0.509268,-0.509299,-0.134425,0.240593,-0.259379,0.240634,-5.134429,-0.259425,-1.071683
7.820000,5.103434,3.478207,0.853171,0.478196,1.478139,-0.896917,0.478066,0.478044,-2.021889,0.228022,-1.771968,-0.772079,-1.396803,-0.521836,0.103115,-0.896927,-0.021795,-3.146467,0.103200,-1.334231
7.824000,6.109202,3.609530,0.359338,0.234306,1.859348,-0.890580,0.109372,0.609424,-2.390666,0.234311,-2.265658,-1.140657,-2.390690,-0.890647,-0.140653,-1.640613,-0.140637,-0.140233,0.484279,-1.578227
7.828000,5.890415,3.265681,-0.109398,0.015612,2.265555,-0.984444,-0.359394,0.640722,-2.359455,0.265541,-2.734419,-1.359311,-3.109461,-1.234324,-0.234375,-2.234440,-0.234408,3.640393,0.765706,-1.796923
7.832000,4.484626,2.359297,-0.640694,-0.015686,2.859513,-1.015618,-0.890634,0.859446,-2.015691,0.234311,-2.890717,-1.515644,-3.765688,-1.390663,-0.390628,-2.765705,-0.390694,7.859225,0.984388,-1.953216
7.836000,2.127766,1.253268,-0.996859,0.128207,3.253221,-1.121815,-1.371838,1.128211,-1.496836,0.253179,-2.996894,-1.621766,-4.246947,-1.371895,-0.371853,-3.121944,-0.371809,11.877901,1.128024,-2.059472
7.840000,-1.047096,-0.046806,-1.296924,0.328201,3.703173,-1.296868,-1.671911,1.328192,-0.671848,0.328217,-2.921976,-1.671978,-4.547003,-1.296826,-0.296907,-3.296971,-0.171894,15.328172,1.328252,-2.109508
7.844000,-4.234204,-1.109433,-1.609353,0.390601,3.890653,-1.484425,-1.984422,1.640628,0.265589,0.390676,-2.734419,-1.484307,-4.609353,-1.109320,-0.109310,-3.359388,0.015648,17.891341,1.390688,-2.047103
7.848000,-7.228649,-1.978016,-1.728198,0.396900,4.021889,-1.603126,-2.103222,1.771826,1.021957,0.521884,-2.353105,-1.353257,-4.353136,-0.853113,0.146872,-3.228226,0.146862,19.272032,1.396840,-1.915548
7.852000,-9.278554,-2.528231,-1.778209,0.221905,3.721921,-1.653141,-2.028167,1.721968,1.471971,0.596921,-1.903205,-1.278117,-4.028140,-0.528203,0.346883,-2.778218,0.471806,19.472189,1.471887,-1.715404
7.856000,-10.159417,-2.659274,-1.909418,-0.034386,3.215725,-1.534440,-1.784420,1.590588,1.590617,0.590632,-1.409383,-1.034535,-3.409518,-0.159392,0.465587,-2.409467,0.590647,18.590917,1.340554,-1.471971
7.860000,-9.728374,-2.353226,-2.103187,-0.478074,2.396791,-1.353221,-1.478200,1.271964,1.396932,0.646802,-0.853174,-0.853273,-2.728156,0.021914,0.521912,-1.853177,0.646812,16.772019,1.271966,-1.165571
7.864000,-7.916032,-1.790691,-2.290681,-1.040655,1.334405,-1.165664,-1.040599,0.834335,0.709405,0.584343,-0.415672,-0.790597,-2.040560,0.209420,0.584445,-1.290702,0.709327,14.584872,1.084349,-0.852986
7.868000,-5.066085,-1.190636,-2.565648,-1.690636,0.184256,-0.815557,-0.690633,0.309361,-0.190623,0.559402,-0.065618,-0.565534,-1.190660,0.309456,0.434398,-0.690691,0.559390,11.934256,0.934254,-0.503297
7.872000,-1.709172,-0.584420,-2.834341,-2.209321,-0.959372,-0.334417,-0.334376,-0.209426,-1.084453,0.290698,0.290635,-0.334416,-0.584313,0.290689,0.290557,-0.209330,0.415641,9.290441,0.665746,-0.146861
7.876000,1.778360,-0.221810,-3.096944,-2.596907,-1.972035,0.028194,0.028171,-0.721844,-1.971863,0.028066,0.653088,0.028108,0.153163,0.278121,0.028169,0.153093,0.153049,6.528087,0.528262,0.215760
7.880000,4.647084,-0.103087,-3.228153,-2.853199,-2.853191,0.396799,0.271918,-1.103064,-2.478101,-0.103142,0.896833,0.397041,0.771980,0.396925,-0.103103,0.646822,-0.103194,3.647194,0.271748,0.584564
7.884000,6.652904,-0.346973,-3.096944,-2.846900,-3.471875,0.778080,0.653192,-1.346899,-2.721812,-0.346906,1.278147,0.903079,1.278179,0.403125,-0.221806,0.903106,-0.221873,0.653591,0.153026,0.965737
7.888000,7.271713,-0.728063,-2.728229,-2.603206,-3.728098,1.146857,0.896939,-1.478097,-2.478101,-0.478113,1.646931,1.522004,1.771907,0.521929,-0.353078,1.271857,-0.228059,-2.603324,0.022001,1.334542
7.892000,6.628413,-1.121754,-2.121825,-2.246918,-3.621859,1.378092,1.253196,-1.371828,-1.871811,-0.496981,2.003184,2.128109,2.253166,0.628166,-0.246943,1.628096,-0.246944,-6.121609,-0.121942,1.690416
7.896000,4.678106,-1.446842,-1.196902,-1.571938,-3.321891,1.678183,1.678216,-1.196958,-0.946991,-0.446884,2.303117,2.803300,2.803204,0.678100,-0.196824,2.053223,-0.196802,-9.821589,-0.321862,1.990632
7.900000,1.934287,-1.565565,-0.065662,-0.815662,-2.815695,1.809388,2.059348,-0.940568,0.059286,-0.315676,2.684431,3.309338,3.184510,0.809471,0.059358,2.434343,0.059440,-13.690634,-0.440584,2.246996
7.904000,-1.021789,-1.397001,1.103225,-0.146785,-2.272003,1.978103,2.478221,-0.646873,0.978129,-0.146950,3.103204,3.728127,3.478136,0.853206,0.228180,2.853142,0.228098,-17.146734,-0.646964,2.415656
7.908000,-3.840714,-0.840626,2.159358,0.659293,-1.590554,2.159323,2.909388,-0.465635,1.659458,0.159274,3.284430,4.034385,3.784427,0.784337,0.284351,3.159476,0.284426,-20.090783,-0.965607,2.471877
7.912000,-5.921641,-0.046806,3.203125,1.203175,-1.046863,2.203172,3.078224,-0.296952,2.078261,0.328217,3.453126,3.953191,3.828267,0.703067,0.328108,3.453153,0.328056,-22.047653,-1.171986,2.390919
7.916000,-6.965778,0.909419,3.909366,1.659460,-0.590661,2.159323,3.159426,-0.340624,2.034433,0.659380,3.284430,3.534401,3.784427,0.409325,0.409416,3.534411,0.409454,-22.840506,-1.340535,2.221697
7.920000,-6.640863,1.859484,4.109410,1.859454,-0.140710,2.109479,2.984442,-0.390664,1.734497,0.734418,2.984365,2.984562,3.609459,0.109383,0.234387,3.359384,0.234447,-22.140930,-1.515542,1.922043
7.924000,-5.153437,2.597024,3.971926,1.846856,0.096765,2.096975,2.596878,-0.528049,1.096996,0.721840,2.471945,2.096771,3.221919,-0.153192,-0.028157,3.096915,-0.028144,-20.028599,-1.528152,1.534124
7.928000,-2.603097,2.896911,3.522013,1.646862,0.271746,1.771876,1.896945,-0.603201,0.396852,0.646802,1.896875,1.147016,2.646941,-0.478101,-0.228168,2.521928,-0.228059,-16.727960,-1.478018,1.084362
7.932000,0.703201,2.703146,2.828137,1.328171,0.453249,1.578153,1.078070,-0.796814,-0.171808,0.453135,1.078191,0.077964,1.953110,-0.796811,-0.546882,1.828147,-0.546816,-12.672362,-1.171986,0.640785
7.936000,3.990722,2.115691,1.990686,0.990583,0.490745,1.240721,0.240609,-0.759329,-0.634439,0.115682,0.240646,-1.009251,1.365662,-1.009451,-0.759462,0.990692,-0.759429,-8.134833,-0.884408,0.178092
7.940000,6.977820,1.228068,1.103225,0.478196,0.603233,0.853103,-0.646887,-0.771884,-0.771900,-0.146950,-0.521849,-1.772046,0.728140,-1.146855,-1.021850,0.103187,-1.021858,-3.521518,-0.521783,-0.209265
7.944000,9.153445,0.153120,0.403074,-0.096786,0.653227,0.403137,-1.346963,-0.596833,-0.596809,-0.471824,-1.096920,-2.346813,0.153163,-1.221924,-1.096951,-0.596921,-1.096908,0.402910,-0.221902,-0.534218
7.948000,10.146968,-0.978110,-0.103124,-0.478074,0.646978,0.021856,-1.728094,-0.353179,0.021877,-0.853085,-1.603140,-2.603215,-0.228143,-1.103120,-1.228223,-1.228141,-1.228122,3.771563,-0.103180,-0.790582
7.952000,10.078392,-1.796851,-0.296892,-0.921958,0.578235,-0.296906,-1.921948,-0.171941,0.703207,-1.171887,-1.796896,-2.671945,-0.421815,-1.046818,-1.171897,-1.546843,-1.171957,6.078221,-0.046894,-0.984542
7.956000,8.809754,-2.065658,-0.190596,-1.190651,0.434501,-0.690690,-1.815586,0.059339,1.559406,-1.440592,-1.940664,-2.440827,-0.440715,-0.940582,-1.065608,-1.815640,-1.190679,7.684331,-0.190530,-1.127903
7.960000,6.696988,-2.053058,-0.053113,-1.428242,0.196754,-0.803053,-1.553111,0.321917,2.446816,-1.553148,-1.803095,-2.053020,-0.303157,-0.928182,-1.053194,-1.803128,-1.053115,8.572404,-0.553155,-1.240906
7.964000,4.071543,-1.428082,0.321876,-1.428242,-0.053219,-1.053129,-1.053180,0.571939,2.946856,-1.678066,-1.678189,-1.553036,-0.178068,-0.803178,-0.928129,-1.803128,-0.928087,8.947455,-0.928083,-1.365715
7.968000,1.440383,-0.434336,0.565655,-1.309348,-0.434428,-1.184334,-0.559395,0.690581,3.315633,-1.559437,-1.559350,-1.184459,-0.184303,-0.684374,-0.809426,-1.684334,-0.934436,9.190363,-1.184289,-1.496708
7.972000,-0.959745,0.665533,0.790612,-1.084355,-0.709399,-1.334379,-0.209429,0.790663,3.165776,-1.459459,-1.334334,-0.834399,-0.209438,-0.584338,-0.709343,-1.584380,-0.709450,9.541123,-1.584438,-1.646816
7.976000,-2.896990,1.853044,0.728052,-0.771963,-0.896879,-1.396899,-0.021865,0.853077,2.603093,-1.146947,-1.271947,-0.646727,-0.396875,-0.396832,-0.521900,-1.521962,-0.646936,9.978358,-1.646874,-1.834591
7.980000,-4.021948,2.728067,0.478183,-0.396974,-0.896879,-1.521937,-0.021865,0.853077,1.728078,-0.771975,-1.271947,-0.646727,-0.646857,-0.146825,-0.396835,-1.646941,-0.521908,10.603118,-1.522001,-1.959400
7.984000,-4.390947,3.109437,-0.015651,-0.015686,-0.765643,-1.640637,-0.265612,0.859446,0.734418,-0.265579,-1.265616,-0.765669,-1.140586,-0.015621,-0.140653,-1.765591,-0.265665,11.234680,-1.140614,-2.078024
7.988000,-4.209713,3.040555,-0.584408,0.540596,-0.459425,-1.709323,-0.709361,0.915674,-0.334282,0.165563,-1.459372,-1.084391,-1.709329,0.290689,0.165647,-1.959458,0.040556,11.790454,-0.584527,-2.147175
7.992000,-3.659480,2.465700,-1.034321,0.965583,-0.034471,-1.909384,-1.159399,0.840703,-1.409401,0.715550,-1.534421,-1.284527,-2.409395,0.590631,0.465587,-2.159366,0.340591,12.090689,0.215463,-2.097139
7.996000,-2.915767,1.459354,-1.540703,1.334470,0.584485,-1.915721,-1.665621,0.959346,-2.165548,1.084450,-1.665659,-1.540572,-2.915594,0.834439,0.834420,-2.290673,0.709327,11.709809,1.084349,-1.977953
8.000000,-2.184299,0.315524,-1.809396,1.690561,1.065683,-1.934391,-2.059476,0.940603,-2.684403,1.565689,-1.809426,-1.684442,-3.309369,1.065679,1.190685,-2.309369,1.065689,10.815906,1.815750,-1.746887
8.004000,-1.640597,-0.890748,-1.890595,1.859454,1.609375,-1.890714,-2.265624,0.984457,-2.890706,1.734415,-1.765637,-1.640640,-3.515706,1.234417,1.484417,-2.140670,1.359376,9.234087,2.484408,-1.453418
8.008000,-1.522223,-1.896814,-1.771934,1.978151,1.978086,-1.771842,-2.271914,0.978088,-2.771838,1.853044,-1.646929,-1.522055,-3.521941,1.353221,1.728185,-1.771919,1.603083,7.228635,2.853185,-1.084614
8.012000,-1.647128,-2.646954,-1.396946,1.978151,2.228059,-1.646975,-2.021877,0.853077,-2.396864,1.853044,-1.396853,-1.272063,-3.396853,1.478225,1.853095,-1.271862,1.728111,4.852991,2.978058,-0.709625
8.016000,-1.903468,-2.778277,-1.028231,1.846856,2.221810,-1.403065,-1.528093,0.846890,-1.903243,1.596918,-1.028201,-0.903129,-3.028212,1.346854,1.721824,-0.778133,1.846953,2.347149,2.847033,-0.340820
8.020000,-2.209607,-2.584512,-0.584408,1.665562,1.915592,-1.209341,-0.959398,0.665652,-1.209297,1.290695,-0.709407,-0.459412,-2.459470,1.165715,1.665653,-0.084352,1.665597,-0.083878,2.540693,-0.022052
8.024000,-2.415332,-1.915574,-0.290618,1.334470,1.584378,-0.915587,-0.415578,0.459301,-0.665650,0.959315,-0.290634,0.084374,-1.915666,1.084446,1.334370,0.459426,1.459333,-2.166089,1.959386,0.271980
8.028000,-2.353288,-0.978110,-0.103124,0.896885,1.021938,-0.603163,0.146827,0.271876,-0.103188,0.396965,0.021830,0.397041,-1.228070,0.896940,1.021862,0.896922,1.271953,-3.728476,1.396840,0.459193
8.032000,-2.165523,-0.040645,-0.040564,0.459299,0.459498,-0.290568,0.584428,0.084450,0.334430,-0.040682,0.334425,0.709353,-0.540669,0.709435,0.709355,1.334418,0.959383,-4.915812,0.709421,0.646969
8.036000,-1.665905,0.709494,-0.165683,-0.040685,-0.040720,-0.040663,0.959413,-0.165572,0.584339,-0.415654,0.709408,0.834349,-0.040705,0.709435,0.459380,1.584375,0.709327,-5.665913,0.209311,0.771778
8.040000,-1.178532,1.196987,-0.303167,-0.553072,-0.428179,0.196909,1.071922,-0.303139,0.696787,-0.678069,0.946954,1.071876,0.571877,0.696867,0.196836,1.696841,0.446898,-6.053595,-0.178227,0.884218
8.044000,-0.778511,1.346791,-0.653058,-1.028057,-0.653155,0.596860,1.096940,-0.528049,0.721800,-0.778047,1.221959,1.221800,0.971887,0.846838,0.096908,1.721865,0.221912,-6.278042,-0.403061,1.034326
8.048000,-0.590745,1.034303,-0.840552,-1.340646,-0.840635,0.909456,1.034324,-0.590646,0.659378,-0.715588,1.409384,1.284476,1.409307,0.909340,0.159441,1.659448,0.159398,-6.465567,-0.465497,1.222101
8.052000,-0.652790,0.471768,-1.028231,-1.653235,-0.778141,1.221880,0.846903,-0.778071,0.471891,-0.528211,1.596942,1.596788,1.846921,1.096846,0.096908,1.596887,0.221912,-6.653092,-0.403061,1.409315
8.056000,-0.934437,-0.309452,-1.059419,-1.809333,-0.809388,1.565649,0.815595,-0.809370,0.315615,-0.309387,1.690588,1.815798,2.190622,1.190683,0.190629,1.565679,0.190655,-6.809525,-0.309252,1.628011
8.060000,-1.478140,-1.103273,-0.853101,-1.853229,-0.728147,1.896914,0.646902,-0.978053,0.146943,-0.103142,1.771837,2.146983,2.396960,1.271952,0.271937,1.521958,0.271891,-6.853249,-0.228053,1.834339
8.064000,-2.178585,-1.803012,-0.678156,-1.678234,-0.678152,2.196834,0.696938,-0.928194,-0.053162,0.071874,1.821958,2.321835,2.571927,1.071879,0.321901,1.571863,0.321869,-6.928065,-0.053046,2.009184
8.068000,-2.577790,-2.203142,-0.328080,-1.453241,-0.703149,2.296865,0.796867,-0.953123,-0.328084,0.296770,1.796897,2.546899,2.671881,0.796904,0.171854,1.546838,0.296799,-6.703617,-0.078267,2.109256
8.072000,-2.553299,-2.303105,0.071822,-0.928060,-0.803139,2.446911,0.946832,-1.053205,-0.553202,0.196792,1.696919,2.696822,2.571927,0.321856,-0.053139,1.446884,0.071813,-6.303304,-0.053046,2.134555
8.076000,-1.896937,-2.146861,0.353063,-0.521970,-1.021865,2.353218,1.103088,-1.021907,-0.646835,0.103104,1.478103,2.478169,2.353120,-0.146825,-0.271925,1.353115,-0.146824,-5.646480,-0.146855,2.040668
8.080000,-0.740958,-1.615687,0.634305,0.009313,-1.240592,2.134487,1.259343,-0.990608,-0.865533,-0.115720,1.259418,2.259515,2.009419,-0.865680,-0.615621,1.134367,-0.490651,-4.740918,-0.240664,1.821971
8.084000,1.072200,-0.803105,0.946919,0.446898,-1.428072,1.946929,1.446907,-1.053205,-1.053242,-0.428233,0.946954,1.696856,1.446911,-1.678205,-1.053194,0.946827,-0.803059,-3.677951,-0.428281,1.509387
8.088000,3.190680,0.065757,1.190698,0.940584,-1.559308,1.565649,1.440616,-1.059392,-1.184284,-0.684359,0.690678,0.940471,1.065606,-2.309424,-1.434441,0.565564,-1.184330,-2.683970,-0.684487,1.128214
8.092000,5.372020,0.871898,1.371918,1.121878,-1.503064,1.246887,1.371853,-1.003164,-1.253125,-0.878242,0.496922,0.121766,0.496863,-2.878141,-1.753155,0.246862,-1.503086,-1.753145,-0.878257,0.684636
8.096000,7.290489,1.540556,1.540589,1.290573,-1.334332,0.790584,1.290651,-0.959310,-1.334362,-0.959353,0.290635,-0.709403,0.040544,-3.334422,-1.959373,-0.084352,-1.709350,-0.959320,-0.959455,0.228128
8.100000,8.628520,2.003128,1.628062,1.253173,-0.996868,0.503167,1.128106,-0.871966,-1.371992,-0.996871,0.128138,-1.496770,-0.246847,-3.621964,-1.996924,-0.246867,-1.871985,-0.247113,-1.121852,-0.184528
8.104000,8.909351,2.284535,1.784369,1.034479,-0.465675,0.159398,0.909377,-0.715657,-1.340560,-0.840724,0.159398,-1.965772,-0.465655,-3.715633,-1.840670,-0.465615,-1.840728,0.159030,-1.215661,-0.528033
8.108000,8.271766,2.271935,1.771820,0.646892,0.146760,-0.103182,0.771849,-0.603201,-1.228112,-0.478113,0.146868,-2.228228,-0.478124,-3.478193,-1.478198,-0.478127,-1.728072,0.397080,-1.353145,-0.790582
8.112000,6.678212,1.928086,1.803192,0.178206,0.803211,-0.196875,0.553120,-0.321881,-0.946991,-0.071912,0.178127,-2.196890,-0.446950,-3.196850,-1.196879,-0.446919,-1.446921,0.677882,-1.321773,-1.009278
8.116000,4.202978,1.578077,1.703170,-0.296977,1.328155,-0.296906,0.328101,-0.046930,-0.671848,0.328217,0.328094,-1.921970,-0.296922,-2.546864,-0.671947,-0.421894,-1.046929,0.828485,-1.296860,-1.109350
8.120000,1.272211,1.146866,1.521950,-0.728066,1.771858,-0.353087,0.146827,0.271876,-0.228032,0.646802,0.271906,-1.353257,-0.103054,-1.978147,-0.228168,-0.228171,-0.728172,1.147181,-1.103090,-1.165571
8.124000,-1.722234,0.778096,1.153052,-1.096953,2.028080,-0.346921,0.028171,0.653096,0.153141,0.903145,0.278105,-0.596872,0.153163,-1.346928,0.028169,-0.096864,-0.346901,1.528061,-0.971758,-1.159386
8.128000,-4.196651,0.428087,0.678226,-1.321946,2.053078,-0.446951,-0.071901,1.053058,0.678194,1.053220,0.178127,0.178031,0.428084,-0.696942,0.303126,-0.071840,-0.196802,1.928374,-0.821971,-1.134649
8.132000,-6.053076,0.321964,0.196941,-1.428242,1.821852,-0.428110,-0.178121,1.321823,1.196827,0.946953,0.071818,0.696889,0.571877,-0.178159,0.446811,-0.053143,0.071813,2.321886,-0.553155,-1.115535
8.136000,-6.796789,0.203241,-0.296892,-1.421943,1.453142,-0.546810,-0.296921,1.578214,1.703065,0.828107,-0.046889,1.203282,0.578112,0.328056,0.453173,-0.171937,0.078162,2.702766,-0.421822,-1.109350
8.140000,-6.540449,0.209401,-0.665607,-1.165651,0.959445,-0.665682,-0.415578,1.709412,2.209303,0.459424,-0.290634,1.334332,0.584347,0.709435,0.334315,-0.290588,0.084348,2.834909,-0.290798,-1.103166
8.144000,-5.290587,0.209401,-1.040595,-0.915659,0.334511,-0.665682,-0.415578,1.584401,2.584499,0.084453,-0.415672,1.334332,0.584347,0.959442,0.209405,-0.540688,-0.040680,2.834909,-0.290798,-1.103166
8.148000,-3.415385,0.209401,-1.290649,-0.665667,-0.165707,-0.665682,-0.540668,1.459390,2.834408,-0.290736,-0.540579,0.959345,0.459454,1.209450,-0.040570,-0.665667,-0.165708,2.709568,-0.290798,-1.103166
8.152000,-1.303436,0.071917,-1.303198,-0.303079,-0.678152,-0.678186,-0.553105,1.071801,2.946856,-0.553151,-0.803185,0.446897,0.196807,1.446890,-0.178204,-0.803157,-0.178081,2.447227,-0.178227,-1.115535
8.156000,0.809329,-0.065566,-1.315563,-0.065685,-0.940624,-0.815557,-0.815580,0.684394,3.059526,-0.690648,-0.940622,-0.190546,0.059444,1.684330,-0.190617,-0.940648,-0.065588,2.059545,-0.190530,-1.127903
8.160000,2.303286,-0.446936,-1.321837,0.053209,-0.946873,-0.821894,-0.946960,0.303174,2.928262,-0.571802,-1.071859,-0.946931,-0.196968,1.928138,-0.071914,-1.071954,0.053091,1.928374,0.053066,-1.134649
8.164000,3.197211,-0.928269,-1.303198,0.321902,-0.678152,-0.928091,-1.303074,-0.053116,2.696947,-0.303098,-1.303206,-1.553036,-0.553138,2.196913,0.196836,-1.178092,0.321869,1.946836,0.321882,-1.115535
8.168000,3.228233,-1.397001,-1.271826,0.353200,-0.396932,-1.021955,-1.646893,-0.146829,2.353183,-0.021815,-1.521891,-2.147034,-0.896839,2.603092,0.478155,-1.271862,0.728211,2.228609,0.853056,-1.084614
8.172000,2.402883,-1.846973,-1.471869,0.528195,0.153009,-1.096807,-1.971841,-0.221799,2.028235,0.403038,-1.846885,-2.596805,-1.346923,3.028205,0.903159,-1.471914,1.278140,2.778554,1.402991,-1.034578
8.176000,1.065669,-2.184382,-1.684461,0.565595,0.690723,-1.309372,-2.434460,-0.059303,1.565604,0.815528,-2.184409,-2.809405,-1.809478,3.315747,1.440660,-1.559355,1.690668,3.690918,2.190678,-0.996910
8.180000,-0.621768,-2.371986,-1.996891,0.628192,1.128177,-1.496929,-2.746971,0.253133,1.128207,1.003123,-2.496873,-2.747085,-2.246897,3.628257,1.753167,-1.746895,2.128104,4.878254,2.878098,-0.934506
8.184000,-2.178585,-2.303105,-2.428164,0.821887,1.446892,-1.803187,-3.053191,0.696950,0.571943,1.071871,-2.678231,-2.678355,-2.678082,3.696959,2.071882,-1.803128,2.446860,6.072391,3.571976,-0.865917
8.188000,-3.565597,-1.940775,-2.565648,0.934482,1.559380,-1.940729,-3.065629,1.059427,0.059286,0.934374,-2.815667,-2.315832,-2.940728,3.434384,2.184378,-1.815640,2.559353,7.059571,3.934294,-0.752914
8.192000,-4.315841,-1.440682,-2.565648,1.059478,1.434394,-1.940729,-2.940682,1.434460,-0.440532,0.559402,-2.815667,-1.815492,-3.065622,3.059372,2.059468,-1.815640,2.309460,7.809672,4.059475,-0.628105
8.196000,-4.266043,-0.640701,-2.390703,1.109477,1.109429,-1.890714,-2.515661,1.484319,-1.015611,-0.015525,-2.515602,-1.390649,-2.890654,2.484455,1.734392,-1.640613,1.984354,8.109907,3.609500,-0.453261
8.200000,-3.684787,0.065757,-1.684461,1.190576,0.440750,-1.559448,-1.934386,1.440647,-1.559480,-0.684359,-2.059371,-0.809471,-2.559423,1.690698,1.190685,-1.184420,1.440611,7.691133,2.815661,-0.246932
8.204000,-2.559830,0.815617,-0.809365,1.065580,-0.184455,-1.184334,-1.059327,1.065614,-2.059298,-1.184466,-1.309405,-0.184492,-1.934371,0.690667,0.565670,-0.684363,0.815633,6.565981,1.565696,0.003247
