Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0.000000,-6.281982,-4.325049,6.531622,-5.587992,-6.848291,7.233785,5.978084,3.183148,-6.395205,6.245158,6.136055,2.435637,-0.713360,-2.137543,-8.903858,4.884327,-1.566149,-5.552762,2.084766,-10.251036,13.065804,0.782930
0.004000,-6.096385,-6.153050,9.781678,-3.774346,-5.329795,5.193472,2.647396,8.512091,-1.401056,4.183352,3.007438,4.950607,-0.605267,-2.810885,-8.665271,3.079795,-1.605809,-1.473291,0.449235,-10.602871,7.078637,-0.365761
0.008000,-3.478376,-9.222487,13.431312,-1.017006,-3.825145,2.501453,0.087285,13.123767,0.767667,1.803433,1.781832,6.209788,-0.706723,-1.597032,-4.592951,0.486312,-4.343242,-2.230919,-2.739627,-8.274893,2.629892,-0.793767
0.012000,-0.767076,-8.448352,14.937861,-0.057368,-2.677426,1.981996,-0.861266,16.336184,-4.025590,-0.586230,0.188022,7.379088,-2.381220,-4.651297,-4.350442,-2.046066,-5.315785,-4.005485,-3.610784,-2.227512,4.524523,0.663341
0.016000,-0.298663,-5.488421,14.138705,-0.340377,-2.672041,2.622256,0.886220,17.356820,-8.668939,-1.808557,-1.589516,10.290890,-5.137598,-10.257744,-6.659833,-4.324742,-3.533651,-4.899797,-2.816449,2.969601,8.275188,1.956012
0.020000,0.767788,-5.738877,12.584532,1.183285,-2.788198,2.130775,4.079025,16.122180,-7.405753,-1.259345,-1.378154,11.317737,-6.823474,-9.602782,-5.340088,-3.483968,-3.625043,-9.147196,-3.754440,2.826354,8.158290,1.175531
0.024000,2.533422,-6.042459,10.090654,3.244065,-1.651249,1.808420,6.568728,13.856321,-5.800138,-0.424042,-0.867298,10.325655,-7.588660,-4.318803,-3.538593,0.468522,-4.897626,-12.636967,-5.316222,-0.304982,5.142098,-0.651360
0.028000,2.276138,-3.343827,6.918422,3.058715,-0.866615,3.480600,8.839384,11.557538,-7.974948,0.074356,-1.177247,11.243967,-9.682256,-2.566945,-5.279297,1.969076,-4.550166,-11.218564,-5.134923,-1.302687,4.727441,-1.047108
0.032000,2.420492,-2.519817,5.502476,3.460308,-1.090466,4.983654,10.974114,10.249995,-9.346189,-0.024489,-0.538677,11.906203,-12.321059,-2.471708,-5.102154,-0.164186,-5.333029,-10.225838,-5.683429,0.183399,5.569989,-0.428703
0.036000,4.338336,-3.866422,5.079667,5.349688,-0.302756,4.266461,9.708727,11.193025,-7.562510,-1.070706,-0.717925,10.254429,-12.105821,-0.420773,-3.241830,-0.945402,-6.989283,-10.656983,-6.954057,0.979217,4.011716,-0.346878
0.040000,3.589071,-2.258519,2.467309,4.063195,0.901887,3.804227,6.311543,11.934985,-6.225512,-1.087412,-2.332647,10.407905,-10.510023,-0.576159,-5.425717,0.344765,-5.171800,-8.214611,-5.599693,0.501726,3.348926,-0.275282
0.044000,-0.051199,-0.619172,-0.875672,-0.245708,0.223410,4.757942,5.788373,10.084200,-6.080930,1.634980,-1.517071,13.088222,-10.011277,-2.798354,-7.883490,2.001562,-2.347287,-6.539240,-3.221298,-1.028758,5.744234,-0.103765
0.048000,-1.832545,-2.606554,-1.299643,-2.368272,-1.606632,4.125947,5.942880,8.588521,-5.526955,3.808857,1.101438,12.791445,-7.077588,-1.970461,-5.544684,3.119243,-2.972370,-8.441900,-2.632077,-2.798826,7.472341,-0.272922
0.052000,-3.117982,-2.731240,-1.059199,-3.875990,-3.195130,3.127725,3.697648,8.351000,-7.478805,3.947378,2.402477,11.148998,-2.050303,-1.256184,-4.578570,3.429409,-3.295689,-8.882417,-1.243144,-3.144797,9.768396,0.037068
0.056000,-6.753342,0.237364,-3.941040,-7.795259,-5.892885,5.234163,3.514783,5.526613,-11.638186,6.716409,4.500421,11.570421,-0.144448,-4.900250,-7.796553,4.343664,-1.187650,-8.872263,2.816875,-2.845737,16.808749,0.498118
0.060000,-11.126183,-1.156947,-9.297012,-11.469386,-10.614532,5.841998,5.525321,-0.819439,-12.874738,11.252802,6.611808,9.356468,-1.076516,-7.593617,-10.162159,7.233390,-1.814457,-14.499793,4.572247,-7.724522,20.599115,29.235862
0.064000,-10.277736,-2.126243,-9.780222,-8.327394,-10.524530,5.750441,8.003290,-1.342691,-6.555766,15.768312,8.833732,7.965857,4.001971,-1.527693,-6.887308,14.093396,-0.792770,-15.579217,7.080471,-12.676188,19.524975,-4.623787
0.068000,-12.243698,-0.973714,-12.344956,-8.490822,-10.953001,4.672107,6.742792,-2.794863,-4.336821,15.350660,8.552911,7.162017,6.709043,1.384552,-7.068372,15.564558,1.143694,-12.711949,8.627657,-15.987630,17.446174,-5.449901
0.072000,-13.491819,1.160039,-15.401031,-10.429031,-11.471475,6.077247,7.971997,-7.109050,-5.354979,15.278267,10.222154,6.633754,5.450800,0.440537,-6.927835,13.985109,2.723215,-11.188884,9.722364,-14.062587,19.899932,-4.130479
0.076000,-11.425693,0.968131,-15.914442,-10.276565,-10.434528,5.281849,8.597846,-10.076890,-4.250833,13.911154,8.985346,4.128960,6.471048,-0.003067,-5.480625,12.695715,2.580954,-10.710876,9.382044,-10.945492,19.744435,-3.229622
0.080000,-9.815215,1.193650,-13.993215,-9.568048,-7.878315,1.857377,5.071581,-10.152144,-0.958180,10.256702,3.336058,4.565645,10.691426,-0.308827,-6.272211,10.897371,3.694033,-5.295013,9.576403,-8.996994,15.154531,-3.055745
0.084000,-9.801467,1.199071,-10.716443,-9.940742,-5.807498,-0.725283,2.116403,-10.530767,1.496662,7.193924,-0.233956,8.001471,13.333074,-0.242830,-6.467002,8.006871,4.476034,0.439522,8.769777,-8.140023,10.285615,-2.711137
0.088000,-6.923228,-1.906146,-5.002709,-7.458439,-3.760528,-3.300313,0.896977,-9.871117,2.673099,3.927888,-1.802373,8.840924,14.933613,1.715375,-2.186164,4.790736,1.895518,2.479648,4.813467,-6.147126,4.286316,-2.894456
0.092000,-2.950060,-3.519471,1.021162,-3.384711,-1.844330,-5.717026,-1.887071,-6.388255,1.393933,-1.469563,-5.028083,8.807007,16.113157,0.943455,-0.314727,0.201671,0.226331,4.597099,2.064792,-1.380593,0.650344,-2.134431
