Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.000000,2.503082,2.253175,2.878046,-0.246976,-2.371873,-0.371830,6.003220,0.503111,-0.746977,-1.246922,1.753045,3.878038,5.253232,-1.496918,-6.622146,1.753207,-4.371878,2.003296,-8.371767,-2.934517,0.000000
0.004000,11.778300,11.278300,15.028400,-3.472083,-7.721990,-0.971766,17.403400,-2.596843,-5.721932,-8.097000,8.278250,12.528300,15.653400,-8.347000,-20.847200,7.028230,-16.097100,12.652930,-29.347300,-8.409500,0.000000
0.008000,-1.696918,-1.321951,-3.321993,1.802945,1.928195,0.428170,-5.822049,1.428080,2.178174,1.428106,-2.447023,-4.322005,-5.696897,2.303055,5.303435,-2.822012,3.928076,-4.321941,9.177953,1.865623,0.000000
0.012000,-3.659572,-3.034563,-5.409445,3.090695,2.965574,0.465713,-8.034689,2.465689,3.715740,2.590628,-3.784322,-6.284444,-7.784418,3.965589,7.715839,-4.159492,6.090495,-6.784363,13.341084,2.528191,0.000000
0.016000,-5.684392,-4.684427,-7.309493,4.440663,3.940665,0.440516,-10.059763,3.440636,5.190796,3.690723,-5.184500,-8.059553,-9.684737,5.440717,9.940707,-5.309520,8.190859,-9.059023,17.190660,3.128209,0.000000
0.020000,-7.172077,-5.797118,-8.922158,5.453344,4.703127,0.328139,-11.547118,4.203177,6.453149,4.453119,-6.171871,-9.547051,-11.047159,6.578176,11.703126,-6.296991,9.828084,-10.796801,20.078618,3.515789,0.000000
0.024000,-7.984516,-6.484508,-9.859628,6.140608,5.140630,0.265650,-12.359600,4.765618,7.140755,4.890700,-6.859572,-10.234392,-11.609600,7.265813,12.640800,-6.859558,10.765871,-11.859808,21.516000,3.578104,0.000000
0.028000,-8.290750,-6.540602,-10.040756,6.334630,5.209465,0.209461,-12.165676,5.084416,7.459490,4.834417,-7.040730,-10.290800,-11.415741,7.459490,12.584591,-6.915730,10.834500,-12.040725,21.460119,3.271958,0.000000
0.032000,-7.984516,-5.984415,-9.609457,6.140608,4.765627,0.015698,-11.109767,5.140641,7.265774,4.515744,-6.859572,-9.734381,-10.484718,7.140635,11.765978,-6.484443,10.390674,-11.609459,20.015752,2.703098,0.000000
0.036000,-7.209437,-5.209556,-8.834284,5.415686,4.165750,-0.084334,-9.584717,5.040685,6.665639,3.790605,-6.209506,-8.459631,-9.084439,6.665729,10.290738,-5.834427,9.415901,-10.459416,17.540692,1.978215,0.000000
0.040000,-6.190597,-4.315537,-7.690579,4.434524,3.184326,-0.065688,-7.690894,4.684404,5.684473,3.059521,-5.440693,-7.065798,-7.315579,5.809498,8.684683,-4.940788,8.309624,-9.065869,14.684555,1.246958,0.000000
