Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.000000,-4.553242,-1.053104,1.696851,-0.678261,-2.553143,1.321855,2.821731,-0.678267,0.071769,-1.303139,3.446879,1.571818,1.321971,0.946950,-0.303174,0.822019,0.696792,-5.928384,1.196959,1.134459,0.000000
0.004000,-9.284596,-2.784566,2.215545,-0.534493,-3.659399,1.215525,3.215690,-1.409520,0.590744,-1.034348,5.840679,2.465655,2.465628,2.090735,0.590562,2.215702,1.965660,-11.284618,2.590562,2.528062,0.000000
0.008000,-13.234656,-4.484351,2.515757,-0.359339,-4.359317,1.015637,3.265489,-2.109280,1.140757,-0.609283,7.640642,3.140764,3.265655,3.015592,1.515732,3.390705,3.265718,-15.609692,3.890669,3.703086,0.000000
0.012000,-16.221957,-5.846824,2.528190,-0.096861,-4.596810,0.653061,3.028325,-2.471907,1.653114,0.028054,8.653159,3.403093,3.903181,3.653199,2.278211,4.403183,4.153321,-18.472248,4.778254,4.590671,0.000000
0.016000,-17.778386,-6.903316,2.347003,0.096771,-4.278108,-0.028226,2.472148,-2.653071,2.097005,0.721910,8.972010,3.471850,4.096951,3.971910,2.846991,4.972026,4.847109,-19.528400,5.221941,5.034358,0.000000
0.020000,-18.009600,-7.634679,1.990616,0.365577,-3.509542,-0.634277,1.740933,-2.634475,2.365621,1.365758,8.490709,3.240665,3.865758,3.990712,3.240761,5.365786,5.240786,-19.134530,5.240683,5.053310,0.000000
0.024000,-17.116016,-7.990788,1.509448,0.634382,-2.365603,-1.365537,0.884479,-2.365729,2.384335,2.009346,7.384412,2.759368,3.509488,3.759498,3.384337,5.384620,5.259563,-17.240654,4.884385,4.697013,0.000000
0.028000,-15.316054,-7.815692,0.934349,0.934321,-1.065672,-2.065702,-0.065657,-2.065789,2.309479,2.434411,5.934458,2.309455,2.809423,3.309357,3.434461,5.059567,5.059383,-14.315619,4.184425,3.996842,0.000000
0.032000,-12.821978,-7.322083,0.303075,1.303107,0.178172,-2.571809,-0.946763,-1.571788,2.178251,2.803217,4.303298,1.678187,2.178217,2.678078,3.178106,4.678362,4.553363,-11.072188,3.178074,3.115574,0.000000
0.036000,-10.065890,-6.565656,-0.065514,1.559510,1.184523,-3.065701,-1.565560,-1.065789,1.934511,2.934487,2.684542,1.059377,1.559318,2.059459,2.934495,3.934437,3.934364,-7.690803,2.184358,2.121858,0.000000
0.040000,-7.490794,-5.490715,-0.365726,1.759469,2.009468,-3.240603,-2.115820,-0.615579,1.509335,2.884479,1.259394,0.634379,1.009445,1.509348,2.509503,3.259568,3.134598,-4.615817,1.259501,1.197001,0.000000
0.044000,-5.172023,-4.547009,-0.546912,1.953100,2.578225,-3.172030,-2.296775,-0.171968,1.203062,2.703202,0.203012,0.328209,0.578163,1.078195,2.078140,2.453213,2.203076,-2.297081,0.453199,0.390699,0.000000
0.048000,-3.228027,-3.478335,-0.603087,2.146985,2.646873,-2.978249,-2.352984,0.271943,0.896789,2.396905,-0.478251,0.021798,0.271957,0.771957,1.771874,1.521999,1.271872,-0.603140,-0.103148,-0.165648,0.000000
0.052000,-1.897126,-2.522097,-0.396806,2.103196,2.603055,-2.647045,-2.271628,0.478001,0.728133,1.978091,-0.896932,-0.021804,0.228213,0.603108,1.353041,0.602992,0.353080,0.478004,-0.396903,-0.459403,0.000000
0.056000,-0.828237,-1.703012,-0.203188,2.047005,2.171887,-2.328056,-1.953109,0.796837,0.546926,1.671794,-1.203077,-0.203158,0.171829,0.546887,1.046988,-0.203014,-0.453051,1.046816,-0.453128,-0.515628,0.000000
0.060000,0.053029,-0.946933,0.053051,1.803258,1.803232,-1.821949,-1.696715,0.928211,0.428022,1.178230,-1.321965,-0.196930,0.303060,0.428115,0.803165,-1.071798,-1.321877,1.303232,-0.321938,-0.384438,0.000000
0.064000,0.890705,-0.234367,0.265548,1.390684,1.265733,-1.484359,-1.359459,1.140569,0.265529,0.890686,-1.484415,-0.234303,0.265636,0.265595,0.640686,-1.734460,-1.984477,1.515662,-0.109465,-0.171965,0.000000
0.068000,1.709429,0.459401,0.334385,0.959379,0.834272,-1.165648,-1.040446,1.209255,0.084321,0.459370,-1.665622,-0.290602,0.209418,0.084458,0.459306,-2.165539,-2.415708,1.834557,0.084477,0.021977,0.000000
0.072000,2.765527,1.265607,0.265548,0.515672,0.390543,-0.859430,-0.734252,1.265644,-0.109439,0.140571,-1.984472,-0.359358,0.140559,-0.234439,0.140721,-2.484314,-2.734277,2.390873,0.140701,0.078201,0.000000
0.076000,3.878006,2.128205,0.128104,0.003119,0.003193,-0.621784,-0.621834,1.128271,-0.371893,-0.121969,-2.371994,-0.371816,-0.121903,-0.621844,-0.121793,-2.496870,-2.621935,3.253089,0.003194,-0.059306,0.000000
0.080000,5.222173,3.221943,-0.153229,-0.403127,-0.153091,-0.403017,-0.528151,0.972002,-0.778127,-0.278243,-2.778271,-0.528016,-0.403159,-1.028051,-0.403209,-2.403051,-2.528050,4.221769,-0.403221,-0.465721,0.000000
0.084000,6.372083,4.247105,-0.503170,-0.628144,-0.378023,-0.253101,-0.378260,0.746748,-1.128218,-0.503016,-3.003040,-0.628156,-0.628198,-1.503138,-0.753227,-2.003013,-2.128008,5.121973,-1.003157,-1.065657,0.000000
0.088000,7.478403,5.353375,-1.021865,-0.771913,-0.521746,0.103089,-0.396996,0.353226,-1.396835,-0.771807,-3.147037,-0.646843,-1.021891,-1.771957,-1.021900,-1.521711,-1.521739,5.853232,-1.771976,-1.834476,0.000000
0.092000,8.328398,6.328062,-1.296982,-0.796971,-0.546868,0.453172,-0.296904,-0.046893,-1.671841,-0.921830,-3.171843,-0.796814,-1.296828,-2.046920,-1.296945,-1.046687,-1.046908,6.328075,-2.546902,-2.609402,0.000000
0.096000,-4.240535,-1.115763,0.009309,1.259318,3.259447,-1.615675,-0.240695,-0.240655,1.509335,2.134365,1.134456,0.509324,0.384393,-0.490599,1.259378,-1.115743,-1.115650,-3.240770,1.009334,0.946834,1.000000
0.100000,-4.015481,-0.890540,-0.515602,1.609373,3.359352,-1.890522,-0.640570,-0.515699,1.234328,2.609437,1.359527,0.234297,0.109457,-0.390629,1.734493,-0.515511,-0.640501,-3.390721,0.609447,0.546947,0.000000
0.104000,-3.846808,-0.722059,-0.846894,2.028275,3.403170,-2.096796,-0.971910,-0.846833,1.153081,3.028251,1.528027,0.028027,-0.096954,-0.096864,2.153114,0.028220,-0.096928,-3.471694,-0.096830,-0.159330,0.000000
0.108000,-3.597116,-0.596742,-1.221929,2.653210,3.403170,-2.222004,-1.346639,-1.096983,1.153081,3.528067,1.528027,-0.221845,-0.346941,0.278067,2.653079,0.653215,0.403046,-3.597153,-0.971991,-1.034491,0.000000
0.112000,-3.309520,-0.684464,-1.434426,3.190569,3.315534,-2.309455,-1.684388,-1.434415,1.315575,3.940630,1.440601,-0.434344,-0.559339,0.815706,3.190637,1.190668,0.815818,-3.684624,-1.809459,-1.871959,0.000000
0.116000,-3.078307,-0.828230,-1.578086,3.671990,3.296838,-2.203126,-2.203092,-1.703161,1.421926,4.296934,1.171967,-0.703142,-0.703211,1.421852,3.671912,1.546762,1.171941,-3.703118,-2.453195,-2.515695,0.000000
0.120000,-2.765600,-1.140826,-1.765718,3.984331,3.234325,-2.140660,-2.640441,-1.890624,1.484459,4.734501,0.734531,-1.015541,-0.765583,1.859334,3.984338,1.859608,1.359391,-3.515679,-2.765692,-2.828192,0.000000
0.124000,-2.284220,-1.284244,-1.909378,3.840563,3.215629,-1.784470,-3.159145,-2.159370,1.465745,4.840767,0.090477,-1.284339,-0.909455,2.340751,4.215630,1.840774,1.465687,-3.159297,-2.659350,-2.721850,0.000000
0.128000,-1.709502,-1.459340,-1.959337,3.540624,2.915623,-1.459373,-3.709405,-2.334535,1.290699,4.915779,-0.459495,-1.584281,-0.959353,2.540690,4.290604,1.790552,1.415722,-2.834404,-2.084473,-2.146973,0.000000
